符合條件商品
資料日期：2026年  6月 17日
策略,	.常用
445	,"2545.TW","皇翔","38.8","0.39","505","2.33","147","37.97","0.2","-0.13","6","42","14","0","1","0","0","0","0","0.42","-0.23","-76","-86","-15","0","0","0","0.13","0","上市建材營造","營建","營建,地產",推案集中於大台北地區建商，知名推案為皇翔御琚
446	,"2546.TW","根基","94.5","-0.32","166","1.79","123","13.05","0.16","1.67","6","17","35","0","1","0","0","0","0","-0.01","-0.01","12","25","15","0","0.1","0.1","0.25","0","上市建材營造","住宅建設","住宅建設,基礎建設,營造工程",冠德旗下，住宅及土木工程營造廠
447	,"2547.TW","日勝生","11.2","1.36","3573","1.81","116","103.51","0.4","0.2","3","10","30","0","1","0","0","0","0","-0.46","2.67","113","70","22","0","0.4","0.4","0.17","0","上市建材營造","營建","流通業,百貨業,營建,地產,物業投資發展",以政府開發案起家，橫跨建築、百貨及觀光的中型建商
448	,"2548.TW","華固","108","3.85","4690","6.25","345","31.97","4.99","-1.19","7","12","58","1","0","0","0","0","0","-0.28","4.9","-67","9204","30001","-0.2","0","-0.2","0","0.17","上市建材營造","營建","營建,地產",大台北地區中型建商，並轉向地上權開發
449	,"2596.TW","綠意","30.65","1.16","43","1.32","31","10","0.01","1.18","2","40","5","0","1","0","0","0","0","0.06","-0.42","254","157","-30","0","-0","0","0.22","0","上櫃建材營造","營建","營建,地產",桃園及台北地區小型建商
450	,"2597.TW","潤弘","183.5","-2.13","844","1.87","570","31.07","1.55","2.61","5","18","28","0","1","0","0","0","0","1.38","0.64","7","20","19","0.3","-1","-0.7","0.38","0","上市建材營造","住宅建設","建材,住宅建設,基礎建設,營造工程",潤泰集團旗下，營造廠商
451	,"2601.TW","益航","5.9","3.15","2769","8.74","49","82.48","0.16","-0.83","6","9","67","0","1","0","0","0","0","-0.11","-0.18","11","-61","-56","0","-0","0","0.47","0","上市航運業","百貨業","流通業,百貨業,散裝航運,運輸事業",從事散裝航運，在大陸持有大洋百貨
452	,"2603.TW","長榮","194","-5.13","60644","2.93","4200","216.5","117.74","1.52","7","15","47","0","0","0","0","0","0","0.25","0.24","11","31","-8","3.8","-7","-3.2","0","0.17","上市航運業","貨櫃航運","貨櫃航運,運輸事業",全球前七大貨櫃航商，且為台灣最大
453	,"2605.TW","新興","32.45","2.04","8266","3.46","190","58.54","2.68","0.55","8","14","57","0","0","0","0","0","0","-0.62","0.26","10","16","28","0","-0.1","-0.1","0","0.13","上市航運業","散裝航運","散裝航運,油輪,運輸事業",台灣前四大散裝船商
454	,"2606.TW","裕民","62.2","1.8","10816","3.44","526","84.51","6.66","1.32","7","13","54","0","1","0","0","0","0","-0.11","-0.2","-5","42","24","-0.3","3.2","2.9","0.29","0.16","上市航運業","散裝航運","散裝航運,油輪,運輸事業",台灣最大散裝航運公司之一
455	,"2607.TW","榮運","50","0.81","390","1.71","267","53.36","0.19","0.47","5","21","24","0","1","0","0","0","0","0.08","-0.16","23","33","-2","0","-0.1","-0.1","0.1","0","上市航運業","物流業","加油站,其他公用事業,資產股,貨櫃場服務,倉儲服務,陸運,客運,運輸事業,物流業",長榮集團旗之內陸貨櫃運輸及倉儲服務業者
456	,"2608.TW","嘉里大榮","29.05","0","376","0.69","136","46.7","0.11","0.57","9","11","82","0","1","0","0","0","0","-0.12","0.02","-4","-6","-1","0","-0","0","0.09","0.05","上市航運業","物流業","倉儲服務,陸運,運輸事業,物流業",台灣大型物流貨運公司，港資嘉里物流為最大股東
457	,"2609.TW","陽明","51.6","1.18","34556","3.53","1802","349.21","17.82","-0.72","7","131","5","0","1","0","0","0","0","-1.58","1.41","6","22","-3","-0.3","-8.2","-8.5","0.18","0.11","上市航運業","貨櫃航運","貨櫃航運,運輸事業",台灣第二大貨櫃海運公司
458	,"2610.TW","華航","21.85","3.07","152758","5.9","1330","614.5","33.62","0.93","11","6","183","0","1","1","0","0","0","0.31","-0.91","2","28","14","0.5","8.7","9.2","0.26","0","上市航運業","空運","空運,運輸事業",台灣前兩大航空公司
459	,"2611.TW","志信","14.05","1.08","606","2.52","27","18.9","0.09","0.23","10","23","43","0","1","0","0","0","0","0.36","-0.16","-56","-2","89","0","0","0","0.13","0","上市航運業","陸運","流通業,貿易,陸運,運輸事業,營建,地產,旅宿／餐飲,飯店",多角化經營陸運、加油站、營建、飯店業務
460	,"2612.TW","中航","54.4","-0.73","427","2.37","107","19.75","0.23","1.4","8","10","80","0","0","0","0","0","0","0.21","-0.2","5","12","5","0","-0.2","-0.2","0","0.11","上市航運業","散裝航運","貨櫃場服務,散裝航運,陸運,運輸事業,物流業",台灣散裝航運業者，且是具規模的貨櫃運輸業者
461	,"2613.TW","中櫃","21.85","0.23","208","1.61","32","14.84","0.05","0.33","9","14","64","0","0","0","0","0","0","0.06","-0.13","7","4","6","0","-0","0","0","0.08","上市航運業","貨櫃場服務","貨櫃場服務,運輸事業",在台灣北、中、南擁有貨櫃集散場之公司
462	,"2614.TW","東森","18.85","0","462","1.59","62","32.73","0.09","0.02","7","44","16","0","0","0","0","0","0","-0.24","0.09","9","-5","-6","0","-0.1","-0.1","0","0","上市其他","寵物用品","傳產其他,寵物用品,傳播事業,有線電視,貨櫃場服務,運輸事業",主要從事寵物用品通路、新聞網站、倉儲業務
463	,"2615.TW","萬海","80.4","-1.35","10799","2.45","2256","280.61","8.72","1.18","8","15","53","0","0","0","0","0","0","0.44","-2.94","7","23","1","0.3","-7","-6.7","0","0","上市航運業","貨櫃航運","貨櫃航運,運輸事業",亞洲大型貨櫃輪航商
464	,"2616.TW","山隆","13.75","0.73","163","1.1","19","13.73","0.02","-1.53","3","0","0","0","0","0","0","0","0","0.05","-0.07","7","24","7","0","-0","0","0","0.08","上市油電燃氣","加油站","加油站,其他公用事業,陸運,運輸事業",台灣知名加油站運營商
465	,"2617.TW","台航","30.15","-0.17","843","1.99","126","41.73","0.25","0.9","6","9","67","0","1","0","0","0","0","0.33","-0.45","16","33","12","0","0","0","0.08","0","上市航運業","散裝航運","散裝航運,水上運輸,運輸事業",主營散裝航運，兼營客貨輪與特種船舶代營
466	,"2618.TW","長榮航","42.55","7.04","192198","8.18","2298","540.04","81.68","1.74","11","6","183","0","1","1","0","0","0","0.2","-0.66","2","22","14","-7.2","58.9","51.7","0.3","0","上市航運業","空運","空運,運輸事業",台灣前兩大航空公司
467	,"2630.TW","亞航","39.2","1.29","932","3.36","82","20.94","0.37","-0.03","7","82","9","0","0","0","0","0","0","-0.27","-0.22","16","-29","-19","0","-0","0","0","0.16","上市航運業","飛機維修","飛機維修,運輸事業",台灣專業航空器修護公司
468	,"2633.TW","台灣高鐵","26.15","0","16104","2.29","687","562.83","4.24","2.06","10","7","143","0","1","0","0","0","0","0.01","-0.26","-2","4","4","3.4","-2.3","1.1","0.07","0","上市航運業","鐵路運輸","鐵路運輸,運輸事業",台灣高速鐵路運輸服務公司
469	,"2634.TW","漢翔","47.2","0.96","2958","2.35","445","94.19","1.4","0.1","9","58","16","0","0","0","0","0","0","0.09","-0.44","19","19","7","-0","0.9","0.9","0","0","上市航運業","飛機零件／製造","航天軍工,航天機械零組件,機械零組件,飛機零件/製造",台灣航太產業領導者
470	,"2636.TW","台驊控股","70.5","0","230","1.42","100","14.18","0.16","0.64","5","37","14","0","1","0","0","0","0","0.8","-0.23","11","11","-4","0","0","0","0.13","0","上市航運業","海空運承攬業","海空運承攬業,運輸事業,物流業",台灣第一家海運承攬上市公司，為物流控股公司
471	,"2637.TW","慧洋-KY","77.4","-1.28","4926","3.32","578","74.64","3.8","1.91","8","12","67","0","1","0","0","0","0","0.27","-1.79","10","46","27","-0.4","1.9","1.5","0.27","0","上市航運業","散裝航運","散裝航運,運輸事業",台灣具規模的散裝船隊船東之一
472	,"2640.TW","大車隊","154.5","-0.64","38","1.61","92","5.93","0.06","2.03","9","16","56","0","0","0","1","0","0","0","0","1","8","7","0","-0.1","-0.1","0","0.09","上櫃數位雲端","客運","汽車服務相關,客運,運輸事業",台灣計程車車隊龍頭企業
473	,"2641.TW","正德","18.85","0.27","1132","1.86","62","33.03","0.21","0.53","11","7","157","1","1","0","0","1","0.1","1.02","-0.1","-5","-0","13","0","-0.1","-0.1","0.22","0","上櫃航運業","散裝航運","散裝航運,運輸事業",以亞洲近洋航線為主力之散裝航運業者
474	,"2642.TW","宅配通","21.1","-1.86","108","1.86","20","9.55","0.02","-0.79","3","0","0","0","0","0","0","0","0","0","0.12","-1","-23","-18","0","-0","0","0","0","上市航運業","物流業","陸運,運輸事業,物流業",東元與日本通運合資成立的宅配服務業者
475	,"2643.TW","捷迅","66.8","0.15","53","0.6","23","3.5","0.04","-0.36","6","36","17","0","0","0","0","0","0","0","0.93","6","7","-17","0","-0","0","0","0","上櫃航運業","海空運承攬業","陸運,海空運承攬業,運輸事業",台灣承攬航空貨運、海運與報關業務之物流業者
476	,"2645.TW","長榮航太","168","0","634","2.68","629","37.46","1.07","1.65","11","18","61","0","1","0","0","0","0","0.47","-5.1","-1","11","12","-0","1.1","1.1","0.2","0","上市航運業","飛機維修","航天軍工,航天機械零組件,飛機維修,運輸事業",長榮航旗下，全球十大飛機維修公司之一
477	,"2701.TW","萬企","10.55","0","46","0.95","47","45","0","0.05","10","38","26","0","0","0","0","0","0","-0.05","-0.16","7","-6","-1","0","0","0","0","0","上市觀光餐旅","物業投資發展","地產,物業投資發展,休閒娛樂,電影院／劇院",經營商場租賃、電影院及遊樂場業務
478	,"2702.TW","華園","13.05","-0.38","76","3.44","20","15.66","0.01","0.21","7","16","44","0","0","0","0","0","0","-0.01","-0.32","4","7","3","0","0","0","0","0.12","上市觀光餐旅","飯店","旅宿／餐飲,飯店",位於高雄六合夜市及愛河中心點的國際觀光飯店
479	,"2704.TW","國賓","46.1","3.36","269","3.14","169","36.69","0.12","-0.3","9","0","0","0","1","1","0","0","0","-0.06","-0.01","6","-2","1","0","0.1","0.1","0.12","0","上市觀光餐旅","飯店","旅宿／餐飲,飯店,餐飲",知名飯店及米其林餐廳業者
480	,"2705.TW","六福","16.35","0.62","368","1.85","30","19.13","0.06","-0.04","7","1075","1","0","0","0","0","0","0","0.14","0.04","-1","-6","-4","0","-0","0","0","0","上市觀光餐旅","飯店","資產股,旅宿／餐飲,飯店,休閒娛樂,主題樂園",集團旗下擁有遊樂園、渡假飯店及五星級飯店
481	,"2706.TW","第一店","12.4","0","73","1.21","62","50","0.01","0.07","7","35","20","0","1","0","0","0","0","0.02","-0.28","-0","1","2","0","0","0","0.06","0","上市觀光餐旅","飯店","地產,物業投資發展,旅宿／餐飲,飯店",位於台北市南京東路精華地帶之飯店
482	,"2707.TW","晶華","180","0","129","0.56","229","12.74","0.23","2.13","10","15","67","0","1","0","0","0","0","0.04","-0.71","15","2","4","0","0.1","0.1","0.09","0","上市觀光餐旅","飯店","旅宿／餐飲,飯店",國際五星級觀光飯店
483	,"2712.TW","遠雄來","15.25","0","7","3.61","16","10.5","0","-0.31","11","0","0","0","0","0","0","0","0","0","0.15","9","5","7","0","-0","0","0","0.09","上市觀光餐旅","飯店","旅宿／餐飲,飯店",遠雄旗下位於花蓮海洋公園旁之五星級飯店
484	,"2718.TW","全心投控","50.6","4.33","162","4.64","44","8.76","0.08","-4.55","10","29","34","0","1","1","0","0","0","0.2","-0.63","-13","-96","-83","0","0","0","0.23","0","上櫃建材營造","營建","控股公司,營建,地產",由飯店業跨入不動產開發產業
485	,"2719.TW","燦星旅","25.7","2.8","33","2.8","18","6.92","0.01","-0.19","9","10","90","0","0","0","0","0","0","0","-0.15","-17","-29","-19","0","0","0","0","0.08","上櫃觀光餐旅","旅行社","休閒娛樂,旅行社",台鋼集團旗下旅遊公司
486	,"2722.TW","夏都","23.15","0.22","31","1.52","33","14.32","0.01","-0.31","6","0","0","0","0","0","0","0","0","0","-0.31","-1","-6","-2","0","0","0","0","0","上市觀光餐旅","飯店","旅宿／餐飲,飯店",官田鋼轉投資，位於台灣墾丁之觀光渡假飯店
487	,"2723.TW","美食-KY","67","-1.18","220","1.62","121","18","0.15","-2.41","6","14","43","0","0","0","0","0","0","0.39","-0.56","10","-5","-14","0","-0","0","0","0","上市觀光餐旅","餐飲","食品加工,穀類烘焙製品,旅宿／餐飲,餐飲,休閒食品零售",以「85度C」為品牌之咖啡烘焙連鎖店
488	,"2724.TW","藝舍-KY","12.35","-1.98","9","2.78","7","5.97","0","-0.68","3","0","0","0","0","0","0","0","0","0.7","-0.48","-34","287","25","0","0","0","0","0.22","上櫃其他","房屋代銷","房屋代銷,地產",轉型為不動產代銷服務商
489	,"2726.TW","雅茗-KY","9.81","-1.7","44","2","4","3.79","0","-1.18","10","0","0","0","0","0","0","0","0","0.04","0.04","48","-1","-12","0","0","0","0","0.1","上櫃觀光餐旅","連鎖飲料","旅宿／餐飲,餐飲,連鎖飲料",在大陸以快樂檸檬品牌知名的台商茶飲料業者
490	,"2727.TW","王品","244","0","310","1.23","202","8.29","0.76","2.74","12","12","100","1","1","0","0","0","0","0.88","-0.58","22","15","11","-0","0.2","0.2","0.14","0","上市觀光餐旅","餐飲","旅宿／餐飲,餐飲",連鎖餐飲集團，旗下擁有多個餐飲品牌
491	,"2729.TW","瓦城","160.5","-0.31","60","2.48","69","4.3","0.1","0.51","11","22","50","0","0","0","0","0","0","0","0.25","22","11","7","0","-0","0","0","0","上櫃觀光餐旅","餐飲","旅宿／餐飲,餐飲",泰式料理連鎖餐廳
492	,"2731.TW","雄獅","152.5","-0.33","1233","1.96","142","9.33","1.89","3.59","6","11","55","0","0","0","0","0","0","-3.03","5.72","4","10","12","-0.2","-0.3","-0.5","0","0.09","上市觀光餐旅","旅行社","休閒娛樂,旅行社",台灣知名與規模最大的旅行社之一
493	,"2732.TW","六角","64.9","0.31","26","0.77","30","4.65","0.02","1.15","11","12","92","1","0","0","0","1","0.55","1.08","-0.59","1","24","37","0","-0","0","0","0","上櫃觀光餐旅","連鎖飲料","旅宿／餐飲,餐飲,連鎖飲料",在全球80個城市擁有門市據點的外帶式茶飲與甜品供應商
494	,"2734.TW","易飛網","15.6","3.31","163","5.96","9","5.73","0.03","0.06","12","10","120","0","0","0","0","0","0","0","-0.04","0","7","28","0","0","0","0","0.08","上櫃觀光餐旅","旅行社","Internet應用與服務,電商平台,休閒娛樂,旅行社",聚焦於線上銷售服務的旅行社業者
495	,"2736.TW","富野","11.95","0","41","1.26","10","8","0","-0.31","9","0","0","0","0","0","0","0","0","0","-0.43","-14","13","11","0","-0","0","0","0.09","上櫃觀光餐旅","飯店","旅宿／餐飲,飯店",台東縣知本溫泉區的知名溫泉飯店
496	,"2739.TW","寒舍","36.4","-0.27","170","0.96","33","9.15","0.06","0.61","7","6","117","0","1","0","0","0","0","0.06","-0.58","7","-3","1","0","0","0","0.1","0","上市觀光餐旅","飯店","旅宿／餐飲,飯店",在台北經營管理五星級飯店及餐飲服務之業者
497	,"2740.TW","華軒","26.1","1.95","11","11.33","4","1.68","0","-1.01","6","0","0","0","0","0","1","0","0","0","-0.17","-1","-59","-61","0","0","0","0","0.58","上櫃觀光餐旅","餐飲","旅宿／餐飲,餐飲",旗下「點八餐飲集團」主營港式餐飲品牌
498	,"2743.TW","山富","69.9","4.95","269","5.26","33","4.68","0.19","-0.47","7","9","78","1","0","0","0","0","0","0","-0.45","-4","6","5","0","0","0","0","0.11","上櫃觀光餐旅","旅行社","休閒娛樂,旅行社",台灣知名旅行社之一
499	,"2745.TW","五福","108","2.86","453","2.86","37","3.38","0.49","3.87","10","7","143","1","1","0","0","0","0","-0.02","0","13","23","17","0","0","0","0.1","0","上櫃觀光餐旅","旅行社","休閒娛樂,旅行社",來自高雄的國內前五大旅行社
500	,"2748.TW","雲品","40.75","0.74","102","1.24","43","10.58","0.04","0.2","6","11","55","0","0","0","0","0","0","0.02","-0.47","10","8","5","0","0","0","0","0","上市觀光餐旅","飯店","服務業,婚宴顧問,旅宿／餐飲,飯店",日月潭首家擁有天然溫泉的五星渡假飯店
501	,"2752.TW","豆府","180","-0.28","4","0.55","48","2.67","0.01","3.01","10","11","91","0","0","0","0","0","0","0","0.35","12","15","11","0","-0","0","0","0","上櫃觀光餐旅","餐飲","旅宿／餐飲,餐飲",台灣規模最大韓式連鎖餐廳集團
502	,"2753.TW","八方雲集","187","-0.53","231","1.06","125","6.66","0.43","3.83","6","14","43","1","1","0","0","0","0","0.27","-2.04","5","13","7","-0","0.1","0.1","0.12","0","上市觀光餐旅","餐飲","旅宿／餐飲,餐飲",台式連鎖餐飲集團，擁有八方雲集、梁社漢排骨
503	,"2754.TW","亞洲藏壽司","67.3","0","8","0.3","32","4.69","0.01","-0.27","14","10","140","0","0","0","0","0","0","0.01","-0.66","16","-1","7","0","-0","0","0","0.22","上櫃觀光餐旅","餐飲","旅宿／餐飲,餐飲",日式迴轉壽司連鎖店，擁有品牌「藏壽司」
504	,"2755.TW","揚秦","136.5","0.37","50","2.57","51","3.74","0.07","1.92","8","20","40","1","0","0","0","0","0","0","-0.03","9","16","19","0","-0","0","0","0","上櫃觀光餐旅","餐飲","旅宿／餐飲,餐飲",連鎖.直營門市餐飲經營者，核心品牌「麥味登」
505	,"2756.TW","聯發國際","59.6","1.19","29","3.4","15","2.46","0.02","-0.09","2","59","3","1","0","0","0","0","0","0","0.24","15","7","26","0","-0","0","0","0.13","上櫃觀光餐旅","連鎖飲料","旅宿／餐飲,餐飲,連鎖飲料",茶飲連鎖店，核心品牌「歇腳亭」
506	,"2762.TW","世界健身-KY","85.2","-2.18","79","4.02","96","11.25","0.07","1.96","10","9","111","0","1","0","0","0","0","-0.01","-1.02","3","7","9","0","-0","0","0.27","0","上市運動休閒","連鎖健身房","休閒娛樂,連鎖健身房",主要經營會員制連鎖健身中心
507	,"2801.TW","彰銀","22.95","0.66","26549","1.97","2700","1176.6","6.08","-0.55","5","0","0","0","1","1","0","0","0","0.59","-1.07","6","25","16","0.3","4","4.3","0.15","0","上市金融保險","銀行","銀行,金融業",台灣老牌銀行，為銀行界歷史悠久的三商銀之一
508	,"2812.TW","台中銀","19.85","0.51","27486","1.77","1195","602.16","5.49","-0.5","5","0","0","0","1","0","0","0","0","-0.03","-0.14","-18","28","24","0.1","3.4","3.5","0.11","0","上市金融保險","銀行","銀行,金融業",中纖為大股東之中小型商業銀行
509	,"2816.TW","旺旺保","33.6","2.91","479","4.44","75","22.36","0.16","-3.28","1","5","20","0","1","0","0","0","0","0.15","-0.13","-24","22","28","0","0","0","0.2","0","上市金融保險","產險","產險,金融業",台灣產險業第一家上市公司，後由旺旺集團入主
510	,"2820.TW","華票","17.85","0","2846","1.12","240","134.3","0.51","-0.26","5","0","0","0","1","1","0","0","0","0.4","-0.39","11","89","77","0","0.6","0.6","0.08","0","上市金融保險","票券","票券,金融其他,金融業",台灣前三大票券商
511	,"2832.TW","台產","56.9","4.4","930","4.04","144","25.35","0.52","-2.08","7","9","78","0","1","1","0","0","0","0.13","0.49","7","31","8","0","0.3","0.3","0.32","0","上市金融保險","產險","產險,金融業",台灣歷史最悠久的中小型產險公司
512	,"2834.TW","臺企銀","17.65","0.86","48744","2.29","1715","971.81","8.7","-0.57","7","0","0","0","1","1","0","0","0","0.3","-0.15","4","23","7","0.1","3.2","3.3","0.2","0","上市金融保險","銀行","銀行,金融業",台灣六大泛公股銀行之一
513	,"2836.TW","高雄銀","12.3","0.41","4120","1.63","226","183.99","0.51","-0.51","5","0","0","0","1","0","0","0","0","0.22","-0.63","4","14","9","0","-0.1","-0.1","0.08","0","上市金融保險","銀行","銀行,金融業",高雄市政府為大股東之區域型銀行
514	,"2838.TW","聯邦銀","22.45","1.81","2894","2.49","974","434.06","0.65","-0.81","1","0","0","0","1","1","0","0","0","0.03","-0.25","-2","61","32","-0","0.3","0.3","0.14","0","上市金融保險","銀行","銀行,金融業",三重幫林榮三家族為大股東之民營銀行
515	,"2845.TW","遠東銀","13.3","2.7","37052","3.09","647","486.53","4.92","-0.46","5","0","0","0","1","1","0","0","0","0.57","-1.07","1","22","17","2.1","0.9","3","0.13","0","上市金融保險","銀行","銀行,金融業",遠東集團旗下之中小型商業銀行
516	,"2849.TW","安泰銀","14.55","0","206","2.06","219","195.76","0.03","-0.69","7","0","0","0","1","1","0","0","0","0","-0.02","-9","16","19","0","0","0","0.14","0","上市金融保險","銀行","銀行,金融業",私募基金隆力集團入主的中小型銀行
517	,"2850.TW","新產","141.5","2.17","733","3.25","447","31.6","1.04","-4.84","4","9","44","0","1","0","0","0","0","-0.1","0.06","-8","2","17","-0.3","2","1.7","0.33","0","上市金融保險","產險","產險,金融業",新光集團旗下，為台灣前三大產險公司
518	,"2851.TW","中再保","40.55","2.01","3322","2.64","325","80.04","1.34","-0.74","8","4","200","0","1","1","0","0","0","-0.02","-0.16","-16","1113","204","0","0.6","0.6","0.4","0","上市金融保險","再保險","壽險,產險,再保險,金融業",長榮集團旗下，為台灣保險市場中唯一的本土再保險公司
519	,"2852.TW","第一保","26.55","1.37","2160","2.48","80","30.12","0.57","-1.63","5","7","71","0","1","1","0","0","0","-0.03","-0.04","0","-7","-2","-0","-0","-0","0.11","0","上市金融保險","產險","產險,再保險,金融業",台灣排名前十大的產險公司
520	,"2855.TW","統一證","51.6","-1.9","11557","3.04","826","160.14","5.98","4.51","8","11","73","0","1","0","0","0","0","-0.48","4.91","-1","428","383","0.5","-4.8","-4.3","0.94","0","上市金融保險","證券","證券,金融業",為統一集團旗下券商，市佔排名前八大
521	,"2867.TW","三商壽","8.62","1.06","19212","2.81","509","589.95","1.66","-0.27","5","0","0","0","1","1","0","0","0","0.46","-1.4","-30","155","414","0","1.4","1.4","0.18","0","上市金融保險","壽險","壽險,金融業",台灣排名前七大的壽險公司，隸屬三商集團
522	,"2880.TW","華南金","38.1","1.74","32920","4.41","5302","1391.7","12.54","-0.78","9","0","0","0","1","1","0","0","0","0","-0.14","1","73","38","-1.3","8.3","7","0.3","0","上市金融保險","金控","銀行,產險,證券,投信,金控,金融其他,資產管理,金融業",以銀行為主體公營金控公司，為台灣銀行界歷史悠久的三商銀之一
523	,"2881.TW","富邦金","135.5","2.65","41042","5.68","18980","1400.74","55.69","-2.39","3","0","0","0","1","1","0","0","0","0.34","-1.09","-43","155","258","15.3","12.3","27.6","0.62","0","上市金融保險","金控","銀行,壽險,產險,證券,投信,投資信託,金控,金融其他,資產管理,金融業",台灣資產規模前二大的金控公司，旗下擁有台灣最大產險公司
524	,"2882.TW","國泰金","113.5","3.65","49608","8.22","16650","1466.92","56.35","-2.63","4","0","0","0","1","1","0","0","0","0.19","0.01","-18","131","224","4.3","7.2","11.5","0.69","0","上市金融保險","金控","銀行,壽險,產險,證券,投信,投資信託,金控,金融其他,資產管理,金融業",台灣資產規模前二大金控公司，旗下擁有台灣最大壽險公司
525	,"2883.TW","凱基金","30.2","1.68","145560","5.89","5126","1697.48","44.22","-0.72","3","0","0","0","1","1","0","0","0","0.45","-0","-14","126","179","3","16","19","0.62","0","上市金融保險","金控","銀行,證券,金控,金融業",以投資銀行業務為主之金控，並藉購併跨入證券與商業銀行領域
526	,"2884.TW","玉山金","35.5","0.85","60281","2.41","5742","1619.2","21.41","-0.91","5","0","0","0","1","1","0","0","0","0.48","-1.09","-8","25","25","0.9","11.7","12.6","0.17","0","上市金融保險","金控","銀行,保險經紀,證券,金控,金融其他,金融業",以玉山銀行為主體的金控公司
527	,"2885.TW","元大金","66.7","1.99","27550","3.21","8892","1333.11","18.3","-1.93","5","0","0","0","1","1","0","0","0","-0.05","0.45","23","928","168","-6.4","10.9","4.5","0.53","0","上市金融保險","金控","銀行,證金公司,證券,投信,投資信託,金控,金融其他,資產管理,金融業",以證券為主體金控公司，旗下元大證券為台灣最大券商
528	,"2886.TW","兆豐金","45.1","1.35","33120","2.81","6690","1483.34","14.94","-0.8","9","0","0","0","1","1","0","0","0","0.29","-0.96","-8","26","24","12","-4.4","7.6","0.19","0","上市金融保險","金控","銀行,產險,票券,證券,投信,金控,金融其他,資產管理,金融業",具有國營背景的金控公司，旗下銀行為台灣主要企業聯貸銀行
529	,"2887.TW","台新新光金","32.6","0.93","102012","5.42","8106","2486.64","33.37","-1.03","6","0","0","0","1","1","0","0","0","0.24","-0.39","-14","317","335","16.8","12.3","29.1","0.47","0","上市金融保險","金控","銀行,壽險,保險經紀,證券,投信,金控,金融其他,資產管理,金融業",以消費金融業務為主體之台灣金控公司
530	,"2889.TW","國票金","15.2","0.66","12558","2.32","552","363.36","1.92","-0.42","4","0","0","0","1","0","0","0","0","-0.11","0.01","6","148","140","-0","0.9","0.9","0.07","0","上市金融保險","金控","票券,證券,金控,金融其他,金融業",台灣唯一以票券業務為主體之金控公司
531	,"2890.TW","永豐金","36.35","2.97","66734","4.67","5268","1449.23","24.1","-0.95","6","0","0","0","1","1","0","0","0","0.26","-0.61","5","83","56","2.1","17.5","19.6","0.28","0","上市金融保險","金控","銀行,證券,投信,金控,租賃,金融其他,資產管理,金融業",以銀行為主體的的大型金控，旗下另有證券、投信業務
532	,"2891.TW","中信金","71","0.28","36671","3.95","13971","1967.69","26.13","-1.67","7","0","0","0","1","1","0","0","0","0","0.16","-2","341","176","-4.3","21.4","17.1","0.42","0","上市金融保險","金控","銀行,壽險,保險經紀,證券,投信,投資信託,金控,資產管理,金融業,保全業,服務業",台灣資產規模前四大金控公司，旗下中信銀為最大信用卡發卡銀行
533	,"2892.TW","第一金","32.5","2.2","65780","3.3","4673","1437.95","21.29","-0.73","4","0","0","0","1","1","0","0","0","0.86","-1.72","-0","37","25","12.2","11.9","24.1","0.2","0","上市金融保險","金控","銀行,壽險,證券,投信,金控,金融其他,資產管理,金融業",台灣前三大官股金控公司，旗下銀行為業界歷史悠久的三商銀之一
534	,"2897.TW","王道銀行","10.55","0.48","9194","0.95","296","280.54","0.97","-0.6","7","0","0","0","1","1","0","0","0","0.3","-1.47","-0","40","35","0","0.5","0.5","0.07","0","上市金融保險","銀行","銀行,金融業",前身為台灣工業銀行，台灣第一家數位銀行
535	,"2901.TW","欣欣","24.3","2.1","22","3.78","18","7.3","0.01","0.01","11","90","12","0","1","0","0","0","0","0","-0.14","5","-2","4","0","0","0","0.11","0","上市貿易百貨","百貨業","流通業,百貨業,資產股,地產,物業投資發展",位於台北市中山區精華地段之百貨業者，退撫會為最大股東
536	,"2903.TW","遠百","24.15","0.42","3144","1.46","342","141.69","0.76","-0.04","10","7","143","1","1","0","0","0","0","0.52","-0.94","5","1","0","0.4","0.3","0.7","0.12","0","上市貿易百貨","百貨業","流通業,百貨業,量販店、大賣場",隸屬遠東集團，合併SOGO百貨成為台灣百貨業龍頭
537	,"2904.TW","匯僑","14.05","-0.71","110","1.77","11","7.78","0.02","-0.2","5","0","0","0","0","0","0","0","0","0.02","-0.09","2","-16","-17","0","0","0","0","0.05","上市其他","油品儲運／分銷","石油及天然氣,油品儲運/分銷,電力,太陽能發電",台灣專業的石化倉儲廠
538	,"2905.TW","三商","15.4","0.65","1103","2.61","171","111.04","0.17","-11.07","6","0","0","0","1","1","0","0","0","0.08","-0.09","-25","-20","22","0","0.1","0.1","0.2","0","上市貿易百貨","控股公司","控股公司",轉投資子公司業務包含壽險、零售、餐飲、資訊服務、製藥等
539	,"2906.TW","高林","12.9","-0.39","133","1.54","27","20.91","0.02","-0.41","6","12","50","1","1","0","0","0","0","0.13","-0.12","-3","-3","-0","0","-0","0","0.1","0","上市貿易百貨","貿易","醫療器材通路,醫藥流通,流通業,貿易,家居相關用品通路,成衣,成衣銷售/零售",為國內知名貿易商，並代理G2000等多項品牌服飾
