符合條件商品
資料日期：2026年  6月 30日
策略,	.常用
707	,"3357.TW","臺慶科","319","10","3523","8.1","371","11.62","10.94","2.04","4","41","10","1","1","0","0","0","0","-0.7","0.1","1","38","17","0","2.4","2.4","1.37","0","上櫃電子零組件","電感","變壓器,被動元件,電感,電子零件元件",台灣全系列電感元件製造商
708	,"3362.TW","先進光","189","3.56","5285","6.3","279","14.74","9.77","-0.72","7","0","0","1","1","0","0","0","0","-0.04","6.44","-15","-14","2","0","-2.6","-2.6","1.27","0","上櫃光電","光學鏡片／頭","光學鏡片/頭,光學元件",台灣光學鏡頭研發及製造廠商
709	,"3363.TW","上詮","578","1.94","2711","5.11","657","11.36","15.69","-1.45","5","0","0","0","0","0","0","0","0","-0.35","0.39","12","-25","-19","-1.4","8.1","6.7","0","0.66","上櫃通信網路","光纖被動元件","光通訊,光纖被動元件",台灣光纖被動元件大廠
710	,"3372.TW","典範","20.15","-2.42","1209","3.15","47","23.53","0.24","-0.09","9","0","0","0","0","0","0","0","0","0.57","0.19","-4","16","30","0","-0.2","-0.2","0","0","上櫃半導體","IC封裝","IC封裝,IC測試,IC封裝測試",記憶卡、影像感測元件封裝廠
711	,"3373.TW","熱映","16.55","0.3","82","0.91","8","4.76","0.01","-0.4","5","0","0","0","0","0","0","0","0","-0.85","-0.05","-27","-10","5","0","-0","0","0","0.06","上櫃其他電子","體溫計","體溫計,診斷與監測用醫材,設備儀器商,量測儀器,儀表,產業機械",主營紅外線精密量測技術產品
712	,"3374.TW","精材","286.5","1.96","7598","4.27","777","27.14","22.07","1.45","7","54","13","0","1","0","0","1","2.05","8.75","-17.91","-4","43","28","0","-11.9","-11.9","0.96","0","上櫃半導體","IC封裝","IC封裝,IC測試,IC封裝測試",台積電轉投資的封測廠
713	,"3376.TW","新日興","199","2.31","2773","3.08","390","19.58","5.54","-0.52","6","0","0","1","0","0","0","0","0","-1.11","1.78","-12","-17","-15","0.8","-6.6","-5.8","0","0.29","上市電子零組件","樞紐","模具沖壓,樞紐,電子零件元件",全球NB樞紐大廠
714	,"3379.TW","彬台","32.25","0.78","226","1.56","12","3.8","0.07","-1.68","5","0","0","0","0","0","0","0","0","0","-0.07","53","-62","-48","0","0","0","0","0.34","上櫃電機機械","烘焙及食品飲料機械","烘焙及食品飲料機械,產業機械",食品飲料機械設備供應大廠
715	,"3380.TW","明泰","34.05","4.13","2282","4.74","184","54.17","0.77","-0.26","5","0","0","0","0","0","0","0","0","-0.85","0.93","65","-8","2","-0","-0.7","-0.7","0","0.29","上市通信網路","無線網路設備系統(WLAN)","用戶端設備,無線網路設備系統(WLAN),網通設備,區域網路",佳世達轉投資的網通設備代工大廠
716	,"3388.TW","崇越電","82.9","2.09","321","1.97","64","7.72","0.27","1.89","9","19","47","1","0","0","0","0","0","-0.13","-0.03","-10","23","19","0","-0","0","0","0.31","上櫃電子零組件","化學產品通路","化學產品通路,化學工業",日本信越的矽利光產品專業代理商
717	,"3390.TW","旭軟","27.8","3.54","601","4.1","22","7.93","0.17","-0.02","4","0","0","1","1","0","0","0","0","-1.52","0.67","2","66","27","0","0","0","0.45","0.2","上櫃電子零組件","軟板","軟板,印刷電路板相關",專攻LCM模組的軟板廠
718	,"3402.TW","漢科","148","3.5","1374","4.9","108","7.3","2.03","1.36","6","23","26","0","1","0","0","0","0","0.72","-1.25","2","18","14","0.1","0.2","0.3","0.27","0","上櫃其他電子","廠務工程","電子其他,半導體製程設備,設備儀器商,廠務工程",專注於特殊氣體輸配工程設備廠商
719	,"3406.TW","玉晶光","659","0.3","2055","2.59","743","11.27","13.61","4.89","7","22","32","0","1","0","0","0","0","-0.96","6.48","-30","30","20","-3.1","2.9","-0.2","0.8","0","上市光電","光學鏡片／頭","LED,LED照明產品,光學鏡片/頭,光學元件",台灣光學鏡頭大廠，專注於手機鏡頭與AR/VR透鏡
720	,"3413.TW","京鼎","330.5","5.25","8910","5.73","365","11.08","29.61","4.77","10","19","53","0","1","0","0","0","0","-0.75","1.81","6","17","13","0","14.3","14.3","0.2","0","上市半導體","半導體製程設備","半導體製程設備,設備儀器商,化學氣相沈積設備",鴻海集團旗下，美商應材的相關供應商
721	,"3416.TW","融程電","177.5","9.98","1040","9.91","143","8.05","1.79","1.84","1","28","4","1","1","0","0","0","0","-0.47","-0.21","-5","52","32","0","-0.3","-0.3","0.27","0.15","上市電腦及週邊設備","工業電腦","工業電腦",台灣強固型工業用行動電腦及顯示器廠商
722	,"3419.TW","譁裕","13.85","1.09","121","2.55","17","12.05","0.02","-0.43","9","0","0","0","0","0","0","0","0","0.41","-0.21","25","12","6","0","-0","0","0","0.1","上市通信網路","天線","網通設備,天線,光通訊,光纖被動元件",網通天線大廠
723	,"3430.TW","奇鈦科","144","0.7","693","2.8","49","3.37","1","0.91","10","28","36","0","1","0","0","0","0","-1.36","0.56","-12","6","23","0","-0.1","-0.1","1.23","0","上櫃化工","其他化工產品","化學工業,其他化工產品",台灣橡塑、UV化學添加劑生產廠
724	,"3432.TW","台端","18.2","3.12","43","3.4","7","4.22","0.01","-0.26","8","0","0","0","0","0","0","0","0","0","-0.25","74","218","220","0","-0","0","0","0.13","上市電子零組件","連接器","電動機車,車輛整車,連接器,電子零件元件",國內連接器製造商，並跨足電動二輪車銷售
725	,"3434.TW","哲固","29.5","0.51","135","2.73","11","3.58","0.04","-0.09","3","0","0","0","0","0","0","0","0","1.11","3.91","49","-32","-46","0","-0.1","-0.1","0","0.32","上櫃光電","安全監控","顯示器,工業電腦,安全監控",台灣安全監控顯示器廠商
726	,"3437.TW","榮創","22","5.01","1277","8.35","32","14.45","0.28","-0.96","4","0","0","0","0","0","0","1","0.5","1.08","-0.54","12","8","-18","0","0.1","0.1","0","0.23","上市光電","LED封裝","LED,LED封裝",專注於SMD LED研究、開發和製造
727	,"3438.TW","類比科","69.7","2.5","168","3.53","33","4.72","0.12","0.03","3","0","0","0","1","0","0","0","0","-0.01","0.22","-9","-15","-20","0","0","0","0.86","0","上櫃半導體","電源管理IC","IC設計,MCU,電源管理IC",台灣面板電源管理IC龍頭
728	,"3441.TW","聯一光","80","4.99","940","6.69","32","4","0.74","0.27","9","175","5","0","1","0","0","0","0","-2.15","3.15","-29","46","34","0","-0.1","-0.1","2.13","0","上櫃光電","光學鏡片／頭","傳產其他,光學,光學鏡片/頭,光學元件",台灣光學鏡頭上游專業光學毛胚廠
729	,"3443.TW","創意","4845","9.62","2007","9.39","6493","13.4","95.07","10.43","5","105","5","0","1","0","0","0","0","-0.47","0.8","9","132","91","3.9","-8.9","-5","1.08","0","上市半導體","ASIC","IC設計,設計IP,ASIC",台積電轉投資之設計IP與客製化ASIC廠
730	,"3444.TW","利機","90.9","2.02","167","2.13","41","4.5","0.15","0.12","7","163","4","0","0","0","0","0","0","0.07","-0.53","-5","-0","2","0","0","0","0","0.26","上櫃電子通路","半導體材料通路商","電子元件代理商,半導體材料通路商,電子通路",國內半導體封測材料通路商
731	,"3447.TW","展達","36.95","2.5","132","3.33","29","7.74","0.05","-0.31","4","159","3","0","0","0","0","0","0","-0.63","0.62","-5","34","13","0","-0","0","0","0.18","上市通信網路","接取設備","網通設備,接取設備,物聯網裝置,視訊轉換相關,消費性電子產品",群光轉投資網通設備廠
732	,"3450.TW","聯鈞","532","5.35","2362","6.73","775","14.57","12.53","1.73","4","138","3","0","1","0","0","1","1.81","3.77","-6.82","9","50","-2","0","-5.9","-5.9","1.09","0","上市半導體","IC封裝","IC封裝,IC測試,IC封裝測試",全球前三大雷射二極體封測代工廠
733	,"3455.TW","由田","235","6.58","1054","7.71","141","5.99","2.45","-1.54","4","0","0","0","0","0","0","0","0","-0.23","0.6","17","14","-32","-0.2","1.1","0.9","0","0.29","上櫃光電","PCB相關設備","PCB相關設備,半導體製程設備,IC檢測設備,設備儀器商,面板設備",應用於載板、PCB、面板的AOI檢測設備商
734	,"3465.TW","進泰電子","35.7","0","180","8.26","13","3.53","0.06","-1.72","5","0","0","0","1","0","0","0","0","-0.35","2.38","20","191","14","0","0","0","0.65","0","上櫃其他電子","音響設備及零件","電子零件元件,音響設備及零件",專業音響OEM/ODM製造商
735	,"3466.TW","德晉","29.95","0.84","167","2.53","23","7.79","0.05","-0.56","10","0","0","0","0","0","0","0","0","-0.03","0.26","-19","1974","1473","0","-0","0","0","0.2","上櫃通信網路","視訊轉換相關","視訊轉換相關,消費性電子產品",台灣機上盒製造廠
736	,"3479.TW","安勤","142","2.53","1454","2.17","103","7.26","2.06","1.48","6","17","35","1","1","0","0","0","0","0.55","1.42","1","11","11","0.1","-1","-0.9","0.69","0","上櫃電腦及週邊設備","工業電腦","工業電腦",仁寶轉投資工業電腦廠商
737	,"3481.TW","群創","68.7","2.54","522735","3.73","5489","798.92","364.55","-0.11","13","158","8","0","1","0","0","0","0","-1.29","6.05","-3","10","16","0.3","-98.6","-98.3","2.24","0","上市光電","TFT-LCD","面板業,中小尺吋面板,TFT-LCD,OLED,LED,MicroLED,觸控面板",全球知名面板大廠
738	,"3483.TW","力致","90.2","2.73","274","2.62","89","9.9","0.25","-0.37","8","355","2","1","0","0","0","0","0","0.69","-0.17","5","-16","3","0","-0.1","-0.1","0","0.32","上櫃電腦及週邊設備","筆記型電腦用散熱模組","散熱風扇馬達,散熱模組,伺服器用散熱模組,筆記型電腦用散熱模組",具風扇及熱導管自製能力的散熱廠商
739	,"3484.TW","崧騰","51.3","0.79","607","1.96","40","7.88","0.31","0.38","5","20","25","1","1","0","0","0","0","-3.15","2.68","15","4","-5","0","0.1","0.1","0.36","0","上櫃電子零組件","其他電子零件","其他電子零件,電子零件元件",全球知名工具機開關領導廠商
740	,"3489.TW","森寶","22.9","2","186","1.78","21","9.05","0.04","-0.18","9","0","0","0","0","0","0","0","0","-1.06","1","9","35","97","0","0","0","0","0","上櫃建材營造","住宅建設","住宅建設,營造工程",森聯旗下，房地產開發商
741	,"3490.TW","單井","30.85","1.82","340","1.82","17","5.5","0.1","-0.29","7","0","0","0","0","0","0","0","0","-0.17","-0.33","-37","-2","12","0","0.1","0.1","0","0.28","上櫃光電","設備儀器商","半導體製程設備,設備儀器商,LED設備,太陽能,太陽能系統運用,封測用設備",LED及半導體封裝模具及設備供應商
742	,"3491.TW","昇達科","1335","1.91","1347","3.82","919","6.88","18.13","3.22","9","92","10","1","0","0","0","0","0","-0.02","5.83","-15","57","67","-0.6","1.2","0.6","0","0.79","上櫃通信網路","通訊設備零組件","網通設備,天線,通訊設備零組件",台灣微波及毫米波元件廠商
743	,"3492.TW","長盛","22.55","1.81","61","2.26","8","3.55","0.01","-0.07","5","22","23","0","0","0","0","0","0","0.03","-0.35","-2","14","-9","0","-0","0","0","0.08","上櫃電子零組件","連接器","連接器,電子零件元件,連接線材",台灣連接器與線組製造商
744	,"3494.TW","誠研","7.9","-0.5","125","1.26","5","9.48","0.01","-0.55","10","0","0","0","1","0","0","0","0","0.07","-0.26","4","-1","9","0","-0","0","0.16","0.08","上市電腦及週邊設備","印表機","週邊產品,印表機,印表機耗材",熱昇華式數位相片印表機供應商
745	,"3498.TW","陽程","118.5","3.49","755","3.93","73","6.13","0.9","-0.31","7","0","0","0","0","0","0","0","0","-0.78","0.32","-54","67","98","0","-0.1","-0.1","0","0.32","上櫃其他電子","PCB相關設備","PCB相關設備,設備儀器商,面板設備,自動化設備,產業機械",台灣PCB暨CCL、環境工程及物流等自動化設備廠
746	,"3499.TW","環天科","14.7","1.38","34","1.72","8","5.5","0.01","-0.63","4","0","0","0","0","0","0","0","0","0.01","0.05","-10","-26","-26","0","0","0","0","0.11","上櫃通信網路","衛星導航","網通設備,衛星導航",台灣GPS相關應用製造業者
747	,"3501.TW","維熹","40.75","1.88","1257","2.5","48","11.83","0.5","-0.24","6","38","16","0","0","0","0","0","0","-1.62","2.87","3","-7","-14","0","0.3","0.3","0","0.13","上市電子零組件","連接線材","電子零件元件,連接線材",正崴集團之連接線廠
748	,"3504.TW","揚明光","80.2","3.08","1034","4.88","91","11.41","0.83","0.02","9","0","0","0","1","0","0","0","0","0.06","0.32","2","16","7","0","0.3","0.3","0.86","0","上市光電","微投影機","光學鏡片/頭,消費性電子產品,微投影機,光學元件,週邊產品,3D印表機",中光電旗下微投光機及光學元件生產廠商
749	,"3508.TW","位速","18.2","1.96","136","4.2","19","10.89","0.02","-0.56","9","0","0","0","0","0","0","0","0","-0.1","-0.19","15","-2","-4","0","-0","0","0","0.17","上櫃其他電子","機殼表面處理","機殼表面處理,電子零件元件",手機外殼電鍍、濺鍍與塗裝之表面處理專業廠
750	,"3511.TW","矽瑪","24.15","4.55","142","3.25","19","8","0.03","-0.32","10","0","0","0","1","0","0","0","0","0.26","-1.28","3","27","3","0","-0","0","0.5","0","上櫃電子零組件","連接器","連接器,電子零件元件",佳世達旗下連接器廠
751	,"3512.TW","皇龍","20.3","0.25","100","1.73","23","11.31","0.02","-0.78","2","11","18","0","0","0","0","0","0","-0.52","0.37","64","190","-64","0","0","0","0","0.07","上櫃建材營造","營建","散熱模組,營建,地產",從事營建事業及散熱片設計製造
752	,"3515.TW","華擎","234","0.86","762","1.94","289","12.35","1.78","1.91","8","9","89","0","0","0","0","0","0","0.79","0.23","34","-16","-1","0.1","-1.1","-1","0","0.18","上市電腦及週邊設備","主機板","主機板,電腦系統業",全球前四大主機板廠商之一
753	,"3516.TW","亞帝歐","29","-1.02","394","6.83","17","5.96","0.12","-0.31","10","0","0","1","1","1","0","0","0","0.16","-2.32","-11","32","31","0","0","0","0.61","0","上櫃光電","連接線材","LED,LED照明產品,電子零件元件,連接線材",台灣連接線材及LED照明廠商
754	,"3518.TW","柏騰","29.8","2.05","405","3.25","29","10.25","0.12","-0.79","6","0","0","1","0","0","0","0","0","-0.01","0.11","3","-32","-25","0","0","0","0","0.24","上市其他電子","機殼表面處理","機殼表面處理,電子零件元件",為台灣第一家具備低溫真空濺鍍之專業廠商
755	,"3520.TW","華盈","15.7","2.28","450","3.26","11","6.88","0.07","-0.18","5","0","0","0","0","0","0","0","0","0","-0.27","13","6","15","0","0","0","0","0.32","上櫃電子零組件","連接線材","電子零件元件,連接線材,電子製造服務,電腦系統業",台灣各種應用連接線材供應商
756	,"3521.TW","台鋼建設","12.1","0","46","1.65","22","18.58","0.01","-0.26","7","0","0","0","0","0","0","1","0.03","5.13","-0.15","-100","-100","-44","0","0","0","0","0.12","上櫃建材營造","營建","工業電腦,POS機系統,營建,地產",從事營建及POS機系統業務
757	,"3522.TW","御嵿","14","0","281","2.86","15","10.41","0.04","-0.88","10","7","143","1","1","0","0","0","0","0.01","0.16","27","-6","11","0","0","0","0.4","0","上櫃觀光餐旅","餐飲","服務業,婚宴顧問,旅宿／餐飲,餐飲",連鎖餐飲事業，擁有頂鮮餐廳及晶宴會館
758	,"3523.TW","迎輝","17","-6.85","270","9.59","11","6.43","0.05","-0.98","6","0","0","0","1","0","0","0","0","-0.7","1.67","-66","-31","-29","0","-0","0","1.43","0","上櫃光電","光學膜","面板零組件,光學膜",各式光學與光電膜產品製造商
759	,"3526.TW","凡甲","311","2.13","423","2.46","205","6.63","1.32","5.22","4","17","24","1","0","0","0","0","0","-0.46","4.46","-16","22","24","-0.1","0.4","0.3","0","0.31","上櫃電子零組件","連接器","連接器,電子零件元件",強茂轉投資之連接器廠
760	,"3527.TW","聚積","65.3","2.03","204","3.44","29","4.44","0.13","-1.4","7","0","0","0","1","0","0","0","0","-0.88","-0.47","27","16","-8","0","0.1","0.1","0.39","0","上櫃半導體","LED驅動IC","類比IC,IC設計,LED驅動IC",全球LED顯示屏驅動IC設計龍頭廠
761	,"3528.TW","安馳","99.9","1.73","391","2.34","67","6.66","0.39","4.14","4","5","80","0","0","0","0","0","0","-1.49","13.98","-10","67","91","0","0.2","0.2","0","0.48","上市電子通路","IC零組件通路商","IC零組件通路商,電子通路",台灣前5大IC通路商
762	,"3529.TW","力旺","2925","0.86","443","4.31","2185","7.47","13.13","6.77","8","94","9","0","0","0","0","0","0","-0.45","-0.37","-50","12","17","2","-0.7","1.3","0","0.27","上櫃半導體","設計IP","FLASH記憶體IC,IC設計,設計IP,嵌入式晶片",全球嵌入式非揮發性記憶體矽智財(eNVM IP)領導廠
763	,"3530.TW","晶相光","69.5","1.91","120","2.49","54","7.75","0.08","0.22","6","89","7","0","1","0","0","0","0","-1.2","0.22","-14","27","45","0","0","0","0.3","0","上市半導體","CMOS晶片","IC設計,CMOS晶片",神盾旗下CMOS晶片廠
764	,"3531.TW","先益","22.7","2.48","4","2.03","14","6.12","0","-0.37","5","0","0","0","1","0","0","0","0","0","-0.05","-21","-35","-28","0","0","0","0.14","0.06","上櫃光電","背光模組","面板零組件,背光模組",LED中小尺寸背光模組專業製造廠
765	,"3532.TW","台勝科","364","9.97","335","0","1412","38.78","1.22","-0.75","9","0","0","0","1","0","0","0","0","-0.31","6.13","4","24","14","0","0.1","0.1","1.55","0","上市半導體","矽晶圓","矽晶圓,IC製造",台塑與Sumco合資成立的矽晶圓製造商
766	,"3533.TW","嘉澤","2110","-1.17","1102","4.22","2374","11.25","23.33","20.37","5","28","18","0","0","0","0","0","0","0.76","2.53","-10","9","17","-7.2","10","2.8","0","0.32","上市電子零組件","CPU Socket","電子零件元件,CPU Socket",全球前三大CPU Socket製造商
767	,"3535.TW","晶彩科","116","3.57","939","3.12","92","7.91","1.09","-0.26","13","34","38","0","0","0","0","0","0","-4.01","2.86","459","2229","500","0","-0.1","-0.1","0","0.3","上市光電","面板設備","設備儀器商,面板設備",國內面板前段自動光學檢測設備大廠
768	,"3537.TW","堡達","78.7","5.35","2612","8.7","44","5.62","2.06","0.75","11","21","52","0","1","0","0","0","0","-3.03","1.35","-20","3","3","0","0.3","0.3","1.19","0","上櫃電子零組件","電子元件代理商","被動元件,電容,電阻,電感,電子元件代理商,電子通路",為日商松下被動元件的代理商
769	,"3540.TW","曜越","26.1","9.89","922","8.63","22","8.45","0.23","-1.69","4","0","0","0","0","0","0","0","0","-0.34","-0.06","8","-20","-12","0","0","0","0","0.26","上櫃電腦及週邊設備","電源供應器","電源供應器,機殼,電子零件元件,散熱模組",電競品牌廠
770	,"3541.TW","西柏","21.85","0.69","35","1.15","12","5.63","0.01","-0.84","3","0","0","0","0","0","0","0","0","0.09","-0.13","6","-16","-13","0","-0","0","0","0.06","上櫃其他電子","視訊轉換相關","視訊轉換相關,消費性電子產品",台灣專業智慧型影音訊號產品製造商
771	,"3543.TW","州巧","29.05","1.57","317","1.05","32","11.03","0.09","-1.13","6","0","0","1","0","0","0","0","0","-0.69","-0.24","-7","3","-5","0","0.1","0.1","0","0.31","上市光電","模具沖壓","家居用品,模具沖壓,電子零件元件",專注LCD TV面板沖壓件製造商
772	,"3545.TW","敦泰","55.6","1.65","935","2.92","123","22.25","0.52","-0.89","5","0","0","0","1","0","0","0","0","0.7","-0.17","-6","-15","-16","0","-0.3","-0.3","0.34","0","上市半導體","LCD驅動IC","IC設計,LCD驅動IC,生物辨識IC,手機面板驅動IC,觸控IC",台灣中小尺寸LCD驅動IC廠
773	,"3546.TW","宇峻","84","1.94","323","1.94","49","5.84","0.27","0.29","10","10","100","0","1","0","0","0","0","0.15","-0.29","-0","61","48","0","0.2","0.2","0.29","0","上櫃文化創意","PC遊戲","PC遊戲,遊戲產業,手機遊戲",台灣知名線上遊戲開發商
774	,"3548.TW","兆利","85","2.41","137","1.81","58","6.77","0.12","-2.23","2","0","0","1","0","0","0","0","0","-0.07","-0.34","11","-7","-29","0","-0","0","0","0.26","上櫃電子零組件","樞紐","樞紐,電子零件元件",全球前三大NB樞紐生產商
775	,"3550.TW","聯穎","31.8","4.43","4623","6.9","34","10.76","1.42","0.28","9","70","13","0","1","0","0","0","0","-3.74","3.81","-13","37","25","0","0","0","1.19","0","上市電子零組件","連接線材","電子零件元件,連接線材",3C影音傳輸線材專業供應商
776	,"3551.TW","世禾","204","4.88","796","4.88","127","6.23","1.62","1.89","4","25","16","1","1","0","0","0","0","0.77","-1.45","6","22","18","0","0.7","0.7","0.31","0.19","上櫃綠能環保","設備儀器商","半導體製程設備,設備儀器商,化學氣相沈積設備",精密洗淨及再生處理加工的龍頭廠商
777	,"3552.TW","同致","47.7","-0.62","329","2.92","47","9.79","0.16","-1.1","5","0","0","0","0","0","1","0","0","-0.17","-0.13","-4","22","-5","0","-0.1","-0.1","0","0.19","上櫃其他電子","倒車雷達","車用電子,倒車雷達,倒車影像系統",全球知名倒車雷達大廠
778	,"3555.TW","博士旺","201.5","9.81","178","7.63","81","4","0.35","-0.06","12","46","26","0","0","0","0","0","0","-0.01","0.24","-13","904","2644","0","0","0","0","0.46","上櫃半導體","應用軟體","資訊安全,IC零組件通路商,3C通路商,電子通路,軟體業,應用軟體",區塊鏈金融科技解決方案應用開發與相關專案委託開發
779	,"3556.TW","禾瑞亞","71.7","9.3","1464","8.69","46","6.37","1.02","0.75","15","30","50","0","1","0","0","0","0","0","0.02","-5","29","18","0","0.2","0.2","0.84","0","上櫃半導體","觸控IC","IC設計,消費性IC,影音IC,觸控IC",禾伸堂轉投資的觸控IC設計公司
780	,"3557.TW","嘉威","25.5","0.79","77","1.78","22","8.43","0.02","-0.81","6","7","86","0","0","0","0","0","0","0","-0.16","27","79","-18","0","0","0","0","0.16","上市居家生活","餐具","家居用品,餐具",家居餐飲用品生產及銷售商
781	,"3558.TW","神準","135.5","0.74","109","1.12","80","5.91","0.15","-1.49","4","374","1","0","1","0","0","0","0","0","-0.07","13","-9","-21","0","-0.1","-0.1","0.35","0","上櫃通信網路","網通設備","用戶端設備,網通設備,接取設備,區域網路,網路交換器",神腦轉投資的網路通訊及網路安全設備廠
782	,"3563.TW","牧德","708","7.27","667","6.82","453","6.4","4.67","5.11","10","45","22","0","0","0","0","0","0","-0.13","0.09","2","5","7","0.2","-0.4","-0.2","0","0.25","上市光電","PCB相關設備","PCB相關設備,IC檢測設備,設備儀器商,封測用設備",台灣最大的PCB光學檢測設備供應商
783	,"3564.TW","其陽","44.05","3.4","112","4.11","26","5.91","0.05","-0.06","6","0","0","1","0","0","0","0","0","0","0.02","-5","17","11","0","-0","0","0","0.5","上櫃通信網路","資安設備","用戶端設備,網通設備,資安設備",友通轉投資的網路安全設備廠
784	,"3567.TW","逸昌","30","1.35","570","4.05","10","3.4","0.17","0.07","5","74","7","0","1","0","0","0","0","-0.01","-0.3","-4","-1","-2","0","0","0","0.19","0","上櫃半導體","IC測試","IC測試,IC封裝測試",專注類比與混合訊號IC測試廠
785	,"3570.TW","大塚","174.5","0.87","30","0.29","30","1.71","0.05","4.49","10","11","91","0","0","0","0","0","0","0","0.78","-22","16","2","0","-0","0","0","0.13","上櫃資訊服務","軟體通路／代理","系統整合,軟體業,套裝軟體,軟體通路／代理",工程繪圖CAD/CAM/CAE/CAID軟體代理商
786	,"3576.TW","聯合再生","17.4","3.57","14668","4.17","283","162.78","2.56","-0.4","3","0","0","0","0","0","0","0","0","-1.94","0.99","44","28","-26","0","-1","-1","0","0.32","上市光電","太陽能電池模組","太陽能,太陽能電池,太陽能電池模組,太陽能系統運用",台灣太陽能電池模組龍頭
787	,"3577.TW","泓格","118.5","1.28","128","1.71","76","6.4","0.15","1.82","10","21","48","0","0","0","0","0","0","-1.25","2.39","-14","8","30","0","0","0","0","0.45","上櫃電腦及週邊設備","工業電腦","工業電腦",專攻PAC遠端控制器的IPC廠
788	,"3580.TW","友威科","94.9","4.75","684","4.08","37","3.95","0.64","-0.76","4","0","0","0","0","0","0","0","0","-4.24","0.43","-27","-14","-8","0","0.3","0.3","0","0.32","上櫃其他電子","設備儀器商","半導體製程設備,設備儀器商",台灣真空設備與真空濺鍍供應商
789	,"3581.TW","博磊","141.5","3.66","868","9.16","72","5.1","1.24","-0.07","5","105","5","0","0","0","0","0","0","-0.07","0.77","-13","2","17","0","-0.1","-0.1","0","0.89","上櫃半導體","封測用設備","設備儀器商,封測服務與材料,封測用設備",國內提供封裝測試設備及治具之專業製造商
790	,"3583.TW","辛耘","904","4.99","2681","4.18","726","8.03","24.39","3.03","10","59","17","1","1","0","0","0","0","-0.23","0.63","-2","1","9","0","11.8","11.8","0.4","0","上市半導體","半導體製程設備","矽晶圓,半導體製程設備,設備儀器商,IC製造",再生晶圓暨半導體設備廠
791	,"3587.TW","閎康","292","2.82","631","4.05","208","7.17","1.84","1.95","8","37","22","1","0","0","0","0","0","-0.44","3.37","1","27","19","0","0.3","0.3","0","0.19","上櫃其他電子","檢測驗證服務","檢測驗證服務,設備儀器商",以材料分析為主之專業獨立實驗室
792	,"3588.TW","通嘉","67.5","-0.74","927","3.82","42","6.2","0.63","0.38","11","74","15","0","1","0","0","0","0","3.02","0.01","0","22","16","0","0.2","0.2","0.55","0","上市半導體","電源管理IC","IC設計,LED驅動IC,電源管理IC",台灣少數跨AC/DC及DC/DC的電源管理IC設計廠商
793	,"3591.TW","艾笛森","26.1","-0.38","1769","3.82","38","14.54","0.47","0.01","9","61","15","1","1","0","0","0","0","-1.88","2.29","-7","5","2","0","0.1","0.1","0.36","0","上市光電","LED封裝","LED,LED封裝,LED照明產品",台灣最大高功率LED產品設計製造廠商
794	,"3592.TW","瑞鼎","278.5","3.92","2491","6.53","211","7.59","6.84","7.33","4","22","18","0","1","0","0","0","0","-0.35","1.43","-2","18","2","0.4","-4.7","-4.3","0.3","0","上市半導體","LCD驅動IC","IC設計,LCD驅動IC,手機面板驅動IC",友達集團旗下驅動IC設計公司
795	,"3593.TW","力銘","15.45","-1.59","49","3.82","9","6.08","0.01","-1.08","2","0","0","0","0","0","0","0","0","0.02","0.02","-9","-45","-47","0","0","0","0","0.2","上市電子零組件","塑膠射出","機殼,電子零件元件,塑膠射出",台灣塑膠射出成型零組件廠
796	,"3594.TW","磐儀","51.2","9.87","1159","7.83","49","9.59","0.59","0.03","4","0","0","0","1","0","0","0","0","0.41","-0.29","38","53","41","0","0.2","0.2","0.22","0","上櫃電腦及週邊設備","工業電腦","工業電腦",專攻系統產品的工業電腦廠
797	,"3596.TW","智易","192","2.13","2910","3.72","423","22.04","5.63","2.73","5","17","29","0","1","0","0","0","0","-0.25","3.21","2","4","1","2.8","-2","0.8","0.24","0","上市通信網路","無線網路設備系統(WLAN)","無線網路設備系統(WLAN),網通設備,5G通訊設備,4G通訊設備,視訊轉換相關,消費性電子產品",仁寶集團旗下網通廠
798	,"3597.TW","映興","26.05","0.39","12","0.39","10","3.92","0","0.09","8","68","12","0","0","0","0","0","0","0.02","-0.17","1","26","9","0","-0","0","0","0.17","上櫃電子零組件","連接線材","電子零件元件,電子元件代理商,電子通路,連接線材",台灣連接元件廠商
799	,"3605.TW","宏致","77.9","-0.13","2420","2.56","136","17.52","1.9","0.92","11","28","39","1","1","0","0","1","1.42","1.23","-1.74","-1","15","12","0","0.8","0.8","0.31","0","上市電子零組件","連接器","連接器,其他電子零件,電子零件元件,連接線材",國內連接器及連接線組、配件製造商
800	,"3607.TW","谷崧","16.8","4.02","516","3.72","20","12.17","0.09","-0.14","10","0","0","0","1","0","0","0","0","0.24","-0.24","8","-8","-5","0","0","0","0.41","0","上市電子零組件","塑膠射出","機殼,電子零件元件,塑膠射出",為3C塑膠零組件製造廠
801	,"3609.TW","三一東林","26.05","-0.95","370","5.7","10","3.84","0.1","-1.5","3","0","0","0","0","0","0","0","0","-0.11","1.16","43","19","-27","0","-0","0","0","0.2","上櫃電子零組件","其他電子零件","汽車銷售,汽車服務相關,其他電子零件,電子零件元件",從事電光源驅動元件製造及汽車改裝銷售業務
802	,"3611.TW","鼎翰","202","3.86","209","3.86","96","4.76","0.42","5.5","6","12","50","0","1","1","0","0","0","0","-0.21","7","7","-1","0","0.2","0.2","0.09","0","上櫃電腦及週邊設備","印表機","週邊產品,印表機,印表機耗材",台半轉投資的條碼印表機製造廠
