符合條件商品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
資料日期：2026年  6月 24日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
策略,"	.常用",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1269	",6173.TW,信昌電,305,7.02,914,4.26,490,17.12,5.12,1.22,10,80,13,0,1,0,0,0,0,-2.78,13.6,9,26,15,0,2,2,4.59,0.52,上櫃電子零組件,MLCC,"被動元件,MLCC,晶片電阻,被動元件上游",華新科旗下的MLCC及瓷粉原料供應商,
"1270	",6174.TW,安碁,50.2,2.55,2021,3.73,24,5,0.72,0.35,11,43,26,0,1,0,0,0,0,-0.96,12.75,-7,25,21,0,-0.3,-0.3,1.73,0.27,上櫃電子零組件,石英元件,"被動元件,石英元件,濾波器,振盪器",台灣三大石英元件廠之一,
"1271	",6175.TW,立敦,115.5,4.52,11916,6.42,166,15.01,16.38,1.01,10,33,30,0,1,0,0,1,4.84,1.88,-9.1,3,25,11,0,-3.3,-3.3,1.55,0.21,上櫃電子零組件,被動元件上游,"被動元件,被動元件上游",立隆電旗下的被動元件上游鋁箔製造廠,
"1272	",6176.TW,瑞儀,90.2,0.22,8422,2.33,419,46.5,7.67,0.69,7,11,64,0,0,0,0,0,0,-2.57,2.25,-1,-12,-4,-10.5,10.7,0.2,0,0.22,上市光電,背光模組,"面板零組件,背光模組",全球最大背光模組(BLU)廠,
"1273	",6177.TW,達麗,46.1,0.44,988,1.53,217,47.19,0.69,-0.77,5,3,167,1,0,0,0,0,0,0.05,-0.55,-18,149,541,0,-1.6,-1.6,0,0.13,上市建材營造,營建,"營建,地產",推案集中於林口、竹北、高雄等地，近年業務拓展至美國西雅圖,
"1274	",6179.TW,亞通,27.55,1.29,2535,5.99,48,17.73,1.11,0.41,6,30,20,1,1,1,0,1,0.24,1.87,-0.44,32,122,68,0,0.6,0.6,0.28,0.22,上櫃其他,工程顧問,"營造工程,工程顧問",海外以菲律賓為主，從事能源工程相關業務,
"1275	",6180.TW,橘子,48.85,-2.88,2695,4.28,88,17.55,1.05,-2.55,9,24,38,0,1,0,0,0,0,-0.41,0.27,-12,5,-9,0,-1,-1,0.38,0.19,上櫃文化創意,PC遊戲,"PC遊戲,遊戲產業,手機遊戲",台灣遊戲軟體開發與營運知名企業,
"1276	",6183.TW,關貿,90.3,-0.22,14,0.89,136,15,0.03,0.42,13,22,59,0,0,0,0,0,0,0,-0.13,5,16,9,0,0,0,0,0.04,上市資訊服務,電商服務,"系統整合,軟體業,Internet技術與基礎設施,電商服務",台灣政務相關應用軟體業者,
"1277	",6184.TW,大豐電,44.45,1.14,367,0.43,74,16.21,0.13,0.72,10,12,83,1,0,0,0,0,0,0,-0.03,-6,0,3,0,0,0,0,0.05,上市其他,有線電視,"傳播事業,有線電視",新北市最大有線電視公司,
"1278	",6185.TW,幃翔,14.4,0,245,3.07,22,14.99,0.04,-0.27,7,0,0,0,1,0,0,0,0,-0.51,-0.02,-10,42,25,0,0,0,0.1,0.07,上櫃電子零組件,連接器,"連接器,電子零件元件",生產各類應用連接器,
"1279	",6186.TW,新潤,41,0.99,1118,1.1,79,19.49,0.26,2.19,12,5,240,0,0,0,0,0,0,-0.13,0.09,-42,-79,-25,0,-0.4,-0.4,0,0.08,上櫃建材營造,營建,"營建,地產",推案以台鐵、高鐵及捷運沿線為主之建商,
"1280	",6187.TW,萬潤,1060,-9.4,1625,8.73,1149,9.83,15.63,4.69,8,108,7,0,0,0,0,0,0,-1.1,-2.05,19,44,24,-0.7,0.8,0.1,0,0.29,上櫃半導體,封測用設備,"設備儀器商,封測用設備",半導體及被動元件設備領導廠商,
"1281	",6188.TW,廣明,78.5,1.03,1008,3.15,216,27.84,1.75,-0.21,5,82,6,0,0,0,0,0,0,0.03,-0.39,9,-12,-13,0,-0.7,-0.7,0,0.17,上櫃電腦及週邊設備,硬碟相關,"週邊產品,硬碟相關,機器人",廣達集團旗下的硬碟產品代工廠,
"1282	",6189.TW,豐藝,53.4,-0.56,1866,2.93,142,26.46,1.12,1.07,6,13,46,1,1,0,0,0,0,-0.58,1.08,-5,6,-4,0,-0.1,-0.1,0.36,0.17,上市電子通路,IC零組件通路商,"顯示器,IC零組件通路商,電子元件代理商,電子通路",國內專業的電子零組件經銷通路商,
"1283	",6190.TW,萬泰科,83.1,1.71,2979,3.94,153,19.18,3.73,0.77,7,47,15,1,1,0,0,0,0,0.78,-0.02,-4,30,20,0,-0.9,-0.9,0.89,0.32,上櫃通信網路,連接線材,"電子零件元件,連接線材",主要生產網通、醫療、車用等市場應用的線材供應商,
"1284	",6191.TW,精成科,98.4,-0.71,4685,6.09,495,49.93,9.58,0.66,8,33,24,0,0,0,0,1,0.89,1.61,-1.43,3,-2,35,-0.6,-1.8,-2.4,0,0.18,上市電子零組件,印刷電路板,"印刷電路板,印刷電路板相關,電子製造服務,電腦系統業",瀚宇博轉投資印刷電路板暨組裝代工廠,
"1285	",6192.TW,巨路,121,0.41,610,2.52,116,9.62,0.38,2.78,5,13,38,0,0,0,0,0,0,-0.04,-0.05,-40,-15,4,0,0.2,0.2,0,0.16,上市其他電子,設備儀器商,"電子元件代理商,電子通路,設備儀器商",程控儀錶與電子材料通路商,
"1286	",6194.TW,育富,32.3,1.1,48,0.78,15,4.8,0.04,-0.15,6,62,10,0,0,0,0,0,0,0.07,1.33,-17,-45,-32,0,0,0,0,0.13,上櫃電子零組件,印刷電路板,"印刷電路板,印刷電路板相關",台灣印刷電路板製造業者,
"1287	",6195.TW,詩肯,26.85,-0.19,14,0.74,14,5.02,0.02,-0.68,13,4,325,0,1,0,0,0,0,0,-0.15,24,18,15,0,0,0,0.19,0.04,上櫃居家生活,家居相關用品通路,"流通業,家居相關用品通路",台灣連鎖品牌家具之零售通路龍頭,
"1288	",6196.TW,帆宣,540,1.02,1042,4.63,1192,22.03,8.01,4.74,7,32,22,0,1,0,0,0,0,-0.14,5.14,5,65,27,0.9,-0.4,0.5,1.15,0.23,上市其他電子,廠務工程,"電子其他,半導體製程設備,系統整合,軟體業,設備儀器商,廠務工程",專注於設備工程及耗材代理的廠商,
"1289	",6197.TW,佳必琪,359.5,2.71,3652,3.82,427,12.23,12.55,3.64,9,29,31,1,1,1,0,0,0,0.87,-0.56,0,42,21,0,1.6,1.6,1.29,0.18,上市電子零組件,連接器,"連接器,電子零件元件",國內連接器及線束廠,
"1290	",6198.TW,瑞築,20.65,0.24,7,2.67,35,17.14,0,-0.14,6,0,0,0,0,0,0,0,0,0,-0.18,-64,-64,19,0,0,0,0,0.07,上櫃建材營造,營建,"營建,住宅建設,地產,營造工程,物業投資發展",主打首購族市場的不動產開發公司,
"1291	",6199.TW,天品,100,-1.48,493,3.15,63,6.18,0.34,1.25,9,18,50,1,0,0,0,0,0,0.67,1.46,9,724,914,0,0,0,0,0.21,上櫃其他,殯葬服務,"服務業,殯葬服務,地產,物業投資發展",專營基督徒塔位銷售及殯葬服務,
"1292	",6201.TW,亞弘電,48.65,-0.1,1,1.24,43,8.92,0.02,0.7,2,19,11,0,0,0,0,0,0,0,0.03,11,-14,-13,0,0,0,0,0.11,上市其他電子,音響設備及零件,"電子零件元件,音響設備及零件,小家電,家電",音訊及小家電ODM大廠,
"1293	",6202.TW,盛群,71.4,0.71,11044,17.64,160,23.04,21.35,0.37,13,101,13,0,1,1,0,1,0.16,3.47,-0.55,-2,7,8,0,0,0,0.81,0.62,上市半導體,MCU,"IC設計,消費性IC,PC週邊IC,MCU,生物辨識IC,安全監控IC",全球MCU大廠,
"1294	",6203.TW,海韻電,67.3,-1.03,163,3.08,56,8.24,0.15,-0.24,6,31,19,0,0,0,0,0,0,0.02,0.11,-17,-42,-27,0,0,0,0,0.11,上櫃電子零組件,電源供應器,"電源供應器,電子零件元件",台灣以PC高階應用為主之交換式電源供應器廠商,
"1295	",6204.TW,艾華,122,2.95,1503,10.39,27,2.31,1.22,0.27,9,209,4,0,1,0,0,0,0,0,0.57,-4,8,0,0,0.3,0.3,1.11,0.23,上櫃電子零組件,電阻,"被動元件,電阻",國內利基型被動元件大廠,
"1296	",6205.TW,詮欣,80.7,-0.98,1233,5.11,67,8.22,1.34,0.24,8,93,9,0,1,0,0,1,0.61,1.58,-0.96,23,-7,-17,0,-0.3,-0.3,0.83,0.26,上市電子零組件,連接器,"連接器,電子零件元件,連接線材",專業連接器及連接線廠商,
"1297	",6206.TW,飛捷,130.5,-1.14,661,2.6,189,14.31,1.06,3.29,9,14,64,0,1,0,0,0,0,-0.67,0.09,-2,45,24,0,1.3,1.3,0.52,0.15,上市電腦及週邊設備,POS機系統,"工業電腦,Kiosk自助服務機,POS機系統",台灣最大、全球前三大POS專業代工廠,
"1298	",6207.TW,雷科,159.5,2.57,12797,7.86,124,8.72,21.97,0.58,8,261,3,1,1,0,0,1,0.59,6.65,-3.9,-7,30,5,0,-4.4,-4.4,2.67,0.49,上櫃電子零組件,設備儀器商,"其他電子零件,電子零件元件,半導體製程設備,設備儀器商",主/被動元件設備及材料供應商,
"1299	",6208.TW,日揚,105,4.48,3754,6.7,95,9.45,3.37,0.38,6,47,13,0,1,0,0,0,0,-0.01,1.43,25,12,-3,0,-0.4,-0.4,1.26,0.42,上櫃半導體,設備儀器商,"半導體製程設備,設備儀器商,幫浦,產業機械",台灣最大製程設備真空元件供應商,
"1300	",6209.TW,今國光,89,-1.44,9623,8.44,158,18.12,14.23,0.64,10,28,36,1,1,0,0,0,0,1.26,6.01,-2,71,56,0,-2.6,-2.6,1.12,0.36,上市光電,光學鏡片／頭,"光學鏡片/頭,光學元件",台灣光學鏡片、鏡頭製造商,
"1301	",6210.TW,慶生,20.5,-0.49,11,0.48,7,3.5,0,-0.46,6,0,0,0,0,0,0,0,0,0,-0.48,-4,14,36,0,0,0,0,0.11,上櫃電子零組件,印刷電路板,"印刷電路板,印刷電路板相關",台灣中小型的多層PCB廠,
"1302	",6212.TW,理銘,28.05,0.18,2,0.17,29,10.2,0,0.62,4,15,27,0,0,0,0,0,0,0,-0.2,30,23,-59,0,0,0,0,0.06,上櫃建材營造,營建,"營建,地產",主力開發新竹地區的建商,
"1303	",6213.TW,聯茂,309,9.96,24808,10.06,1022,36.36,84.27,0.93,3,99,3,0,1,0,0,1,1.41,1.38,-1.94,8,29,21,1.5,48.8,50.3,0.87,0.32,上市電子零組件,銅箔基板,"軟板基板,銅箔基板,印刷電路板相關",全球前十大銅箔基板廠之一,
"1304	",6214.TW,精誠,131,0.77,1363,5.19,354,27.22,5.59,0.15,8,19,42,0,1,0,0,0,0,-1.1,1.01,6,46,28,0,-2.8,-2.8,0.52,0.2,上市資訊服務,系統整合,"系統整合,軟體業,軟體通路／代理,雲端科技,Internet技術與基礎設施",金融服務、科技整合及加值服務系統業者,
"1305	",6215.TW,和椿,106.5,0.47,848,4.11,88,8.28,1.07,1.41,11,26,42,0,0,0,0,0,0,-0.5,-0.21,-13,38,59,0,-0.1,-0.1,0,0.31,上市其他電子,自動化設備,"機械零組件,自動化設備,叉車／輸送設備,軸承,產業機械",專業的自動化設備零組件、光電製程之工業製造商,
"1306	",6216.TW,居易,23.2,1.75,417,3.43,22,9.73,0.07,-0.25,3,0,0,0,0,0,0,0,0,-0.64,0.03,-4,-21,-33,0,-0.1,-0.1,0,0.08,上市通信網路,接取設備,"用戶端設備,無線網路設備系統(WLAN),網通設備,接取設備",以DrayTek自有品牌行銷寬頻接取網通設備廠商,
"1307	",6217.TW,中探針,257,-5.86,8272,6.45,320,11.72,44.57,-0.29,10,794,1,0,0,0,0,0,0,-1.2,0.3,13,51,36,0,-7.4,-7.4,0,0.52,上櫃電子零組件,探針、探針卡,"探針、探針卡,封測服務與材料",台灣第一家探針及探針式連接器製造廠,
"1308	",6218.TW,豪勉,40,-0.25,2812,13.07,26,6.43,2.03,-1.28,12,36,33,0,1,0,0,0,0,0.04,0,-31,-39,10,0,0,0,0.78,0.43,上櫃通信網路,系統整合,"半導體製程設備,系統整合,軟體業,設備儀器商",專注通訊網路系統整合服務與半導體/LED設備解決方案領域,
"1309	",6219.TW,富旺,13,0.39,82,1.97,16,12.5,0.02,-1.42,4,3,133,1,0,0,0,0,0,-0.18,-0.52,-74,7034,18539,0,0,0,0,0.11,上櫃建材營造,營建,"營建,地產",以台中為核心擴展至全省跨區經營的建商,
"1310	",6220.TW,岳豐,38.7,-1.65,1359,3.76,58,14.65,0.63,0.47,2,51,4,1,1,0,0,0,0,-0.71,0.72,13,60,7,0,-0.3,-0.3,0.4,0.21,上櫃電子零組件,連接線材,"電子零件元件,連接線材",主要生產區域網路線材，並延伸至終端產品生產廠商,
"1311	",6221.TW,晉泰,23.15,-1.07,183,2.54,39,16.86,0.03,-0.07,6,20,30,0,0,0,0,0,0,-0.01,0.05,6,-21,-32,0,0,0,0,0.1,上櫃資訊服務,系統整合,"系統整合,軟體業,軟體通路／代理,雲端科技,Internet技術與基礎設施",電子商務系統整合廠商,
"1312	",6222.TW,立軒,21.2,2.17,33,3.16,20,9.57,0.01,-0.06,9,0,0,0,0,0,0,0,0,0,-0.43,-35,-68,-29,0,0,0,0,0.13,上櫃光電,住宅建設,"住宅建設,營造工程",住宅及大樓開發商,
"1313	",6223.TW,旺矽,7175,7.41,1125,6.15,6545,9.8,84.44,13.32,8,168,5,1,1,0,0,0,0,-0.2,-2.45,28,58,46,4.9,7.3,12.2,0.85,0.22,上櫃半導體,探針、探針卡,"探針、探針卡,半導體製程設備,設備儀器商,封測服務與材料",全球前三大的非記憶體探針卡製造商,
"1314	",6224.TW,聚鼎,80.1,1.78,1057,5.29,67,8.56,0.86,-0.09,9,67,13,0,1,0,0,0,0,-0.32,-0.11,-8,-6,-3,0,0.1,0.1,1.56,0.3,上市電子零組件,熱敏電阻,"LED,LED散熱基板,被動元件,熱敏電阻",全球第二大PPTC保護元件大廠,
"1315	",6225.TW,天瀚,20.35,-9.76,64,7.64,5,2.78,0,-0.46,4,0,0,0,0,0,0,0,0,0,-0.11,189,87,-38,0,0,0,0,0.27,上市光電,行車紀錄器,"車用電子,行車紀錄器",機車用行車紀錄器及投影機廠商,
"1316	",6226.TW,光鼎,15.1,9.82,5205,9.2,16,11.55,0.68,-0.2,8,0,0,0,1,0,0,0,0,0.26,-0.34,-14,-2,1,0,0.2,0.2,0.32,0.25,上市光電,LED封裝,"LED,LED封裝",專注於LED照明市場之封裝業者,
"1317	",6227.TW,茂綸,119.5,0,301,4.8,91,7.61,0.64,5.95,12,10,120,0,1,0,0,0,0,-0.7,-0.25,-9,18,28,0,0.1,0.1,0.63,0.2,上櫃電子通路,IC零組件通路商,"IC零組件通路商,電子通路,軟體業,軟體通路／代理",日Macnica集團旗下電子通路大廠,
"1318	",6228.TW,全譜,21.35,9.77,165,1.74,5,2.6,0.01,-0.29,2,0,0,0,0,0,0,0,0,0,-0.22,12,26,-11,0,0,0,0,0.12,上櫃電腦及週邊設備,掃瞄器,"體外診斷用醫材,IVD檢驗儀器設備,掃瞄器,週邊產品",台灣底片掃瞄器及生物研究影像設備製造廠,
"1319	",6229.TW,研通,28.3,0.53,265,3.58,11,4.04,0.13,0.52,8,0,0,0,1,0,0,0,0,0.07,-0.02,-17,77,54,0,0.1,0.1,0.43,0.13,上櫃半導體,IC設計軟體,"IC設計軟體,IC設計",台灣消費性IC韌體設計領導廠商,
"1320	",6230.TW,尼得科超眾,131,-1.5,44,5.19,115,8.63,0.1,-0.06,6,146,4,0,0,0,0,0,0,0,-0.2,5,22,12,0,0.1,0.1,0,0.17,上市電腦及週邊設備,筆記型電腦用散熱模組,"散熱模組,其他散熱零件,伺服器用散熱模組,筆記型電腦用散熱模組",日本電產轉投資之散熱模組製造商,
"1321	",6231.TW,系微,311,1.14,1141,5.42,140,4.57,5.52,1.78,6,51,12,0,0,0,0,0,0,0.31,-0.17,9,13,10,0,1.1,1.1,0,0.3,上櫃資訊服務,BIOS,"IC設計,軟體業,BIOS",NB及IA產品的BIOS廠商,
"1322	",6233.TW,旺玖,27,6.09,1445,5.75,21,8.1,0.2,-0.12,5,0,0,0,0,0,0,0,0,-0.74,-0.01,8,8,-4,0,0.1,0.1,0,0.22,上櫃半導體,USB IC,"馬達IC,其他IC,IC設計,MEMS,USB IC",USB控制IC設計廠商，並切入MEMS領域,
"1323	",6234.TW,高僑,50.4,9.8,3952,5.34,46,10.04,0.63,-0.16,6,0,0,0,1,0,0,0,0,0.32,-0.53,32,34,30,0,-0.1,-0.1,1.15,0.45,上櫃光電,設備儀器商,"雷射鑽孔機、鑽頭,印刷電路板相關,設備儀器商",經營自動化設備及PCB微型鑽頭的公司,
"1324	",6235.TW,華孚,40.5,0.25,501,4.24,81,19.99,0.37,0.04,5,23,22,0,0,0,0,0,0,-0.09,-0.19,1,-2,4,0,-0.2,-0.2,0,0.2,上市電腦及週邊設備,汽機車零組件,汽機車零組件,車用鎂合金零件製造廠,
"1325	",6237.TW,驊訊,48.3,4.32,877,3.67,37,7.96,0.24,-0.5,3,0,0,0,0,0,0,0,0,-0.85,-0.03,-45,34,51,0,0.1,0.1,0,0.39,上櫃半導體,影音IC,"IC設計,影音IC",全球前三大音效晶片設計廠商,
"1326	",6239.TW,力成,338,-1.74,23148,8.61,2611,75.91,165.26,2.9,10,32,31,0,1,0,0,0,0,-2.25,8.49,5,30,35,0.7,-42.9,-42.2,1.03,0.29,上市半導體,IC封裝,"IC封裝,IC測試,IC封裝測試",全球前五大封測廠,
"1327	",6240.TW,松崗,18,1.41,20,5.26,4,2.29,0,-0.1,5,69,7,0,0,0,0,0,0,0,-0.46,1,-12,17,0,0,0,0,0.09,上櫃資訊服務,系統整合,"系統整合,軟體業,地產,物業投資發展",專注協助企業數位服務與轉型領域,
"1328	",6241.TW,鑫永洋,15.1,4.5,507,1.75,7,4.87,0.04,-0.11,7,15,47,0,1,0,0,0,0,0.1,0.2,35,23,-6,0,0,0,0.77,0.32,上櫃通信網路,無線網路設備系統(WLAN),"用戶端設備,無線網路設備系統(WLAN),網通設備,區域網路",無線網路通訊產品代工廠,
"1329	",6242.TW,立康,36.65,-0.27,34,1.36,12,3.18,0.01,0.7,3,31,10,0,1,0,0,0,0,0,0.06,7,8,-5,0,0,0,0.08,0.04,上櫃生技醫療,食品生技,"醫藥產業,生物科技,中藥製劑,食品生技",中草藥生產及經營觀光工廠之廠商,
"1330	",6243.TW,迅杰,45.65,10,8654,12.26,19,4.53,2.55,-0.9,4,0,0,1,1,1,0,0,0,-0.01,-0.06,-7,-58,-51,0,0.1,0.1,0.47,0.45,上市半導體,PC週邊IC,"IC設計,PC週邊IC,MCU,觸控IC",全球第二大鍵盤控制IC設計供應商,
"1331	",6244.TW,茂迪,27.9,1.09,5342,4.72,107,38.7,1.49,0.1,6,64,9,0,0,0,0,0,0,-1.84,1.22,-5,32,7,0,-0.9,-0.9,0,0.23,上櫃光電,太陽能電池模組,"太陽能,太陽能電池,太陽能電池模組",台灣太陽能電池模組大廠,
"1332	",6245.TW,立端,80.4,-0.25,527,3.17,118,14.66,0.6,1.21,1,31,3,0,0,0,0,0,0,0.08,0.1,-26,14,3,0,-0.1,-0.1,0,0.18,上櫃通信網路,資安設備,"用戶端設備,網通設備,資安設備",專攻網路安全設備廠商,
"1333	",6246.TW,臺龍,15.95,4.59,329,0.65,6,3.79,0,-0.86,2,0,0,0,0,0,0,0,0,0,-0.02,-16,-13,-18,0,0,0,0,0.12,上櫃光電,背光模組,"面板零組件,背光模組",中小尺寸背光模組及LED燈條生產廠商,
"1334	",6248.TW,沛波,18.25,0,63,1.36,18,10,0.03,0.12,7,18,39,0,0,0,0,0,0,0,-0.02,4,-28,-26,0,0,0,0,0.08,上櫃鋼鐵,鋼筋,"鋼胚,鋼筋,條鋼,板鋼",台鋼集團旗下專業鋼筋加工與配送通路廠,
"1335	",6257.TW,矽格,242.5,2.32,11916,9.69,1147,48.39,35.05,2.1,9,31,29,0,1,1,0,0,0,-0.25,-0.06,2,24,17,2.8,33.2,36,0.68,0.29,上市半導體,IC測試,"IC封裝,IC測試,IC封裝測試",RF及混合IC專業測試廠商,
"1336	",6259.TW,百徽,34.7,-4.01,2604,10.17,10,2.81,1.15,0.41,9,30,30,0,1,1,0,0,0,-3.19,9.41,8,41,42,0,0.2,0.2,1.38,0.48,上櫃電子零組件,電子元件代理商,"磁性元件,被動元件,電感,電子零件元件,電子元件代理商,電子通路,分離式元件,電晶體",主要代理電磁波防制元件和電源相關元件,
"1337	",6261.TW,久元,99.5,2.37,1449,5.74,125,12.85,1.44,0.06,7,48,15,0,0,0,0,0,0,-0.89,-0.21,5,5,5,0,-0.2,-0.2,0,0.44,上櫃半導體,IC測試,"IC測試,IC封裝測試,設備儀器商,封測用設備",專業半導體及光電產品切割、研磨、挑揀、測試代工廠,
"1338	",6263.TW,普萊德,173.5,9.81,889,4.6,99,6.25,0.52,2.35,3,20,15,0,1,0,0,0,0,0,0.06,-16,6,3,0,-0.1,-0.1,0.52,0.17,上櫃通信網路,區域網路,"用戶端設備,網通設備,區域網路,光通訊,光纖設備",以PLANET品牌行銷的網通設備廠,
"1339	",6264.TW,富裔,6.12,1.49,28,4.96,8,13.64,0.01,-0.39,4,0,0,0,0,0,0,0,0,0,-0.35,7,226,59,0,0,0,0,0.06,上櫃建材營造,營建,"營建,地產",入主德士通，以雙北及基隆地區為主的營建公司,
"1340	",6265.TW,方土昶,55.9,-1.24,4120,8.36,67,11.82,5.23,3.02,9,9,100,0,1,0,0,1,1.11,1.2,-1.33,8,1076,648,0,-1,-1,0.85,0.18,上櫃電子通路,IC零組件通路商,"非揮發性記憶體,DRAM,IC零組件通路商,電子通路,IC製造",記憶體元件代理及保健食品銷售商,
"1341	",6266.TW,泰詠,25.55,-0.58,165,1.34,40,15.39,0.05,0.38,5,20,25,0,1,0,0,0,0,-0.04,0.01,8,-7,-6,0,0,0,0.11,0.07,上櫃電子零組件,電子製造服務,"電子製造服務,電腦系統業",台灣專業SMT加工及組裝測試廠商,
"1342	",6269.TW,台郡,79,-5.73,14740,11.77,271,32.38,25.09,-2.67,6,0,0,1,1,1,0,1,0.93,4.08,-3.78,-15,-6,2,0,-2.2,-2.2,0.68,0.41,上市電子零組件,軟板,"軟板,印刷電路板相關",全球前十大軟板廠之一,
"1343	",6270.TW,倍微,38.65,0.91,3072,10.61,28,7.21,2.55,0.27,12,45,27,0,1,0,0,0,0,-1.26,0.99,-12,1,1,0,-0.2,-0.2,0.77,0.25,上櫃電子通路,IC零組件通路商,"IC零組件通路商,電子通路",半導體電子零組件代理及韌體服務,
"1344	",6271.TW,同欣電,251.5,2.86,8813,9.01,511,20.91,44.2,1.8,7,40,18,0,1,1,0,0,0,-0.56,1.31,0,8,0,6.5,5.1,11.6,0.82,0.3,上市半導體,IC基板,"LED,LED散熱基板,IC封裝測試,IC基板,封測服務與材料",台灣陶瓷基板製造龍頭,
"1345	",6274.TW,台燿,1765,1.73,4384,10,5055,29.61,118.97,6.1,7,103,7,1,1,0,0,0,0,0.25,-0.71,4,128,80,20.7,-9,11.7,2.15,0.37,上櫃電子零組件,銅箔基板,"銅箔基板,印刷電路板相關",全球前十大銅箔基板廠之一,
"1346	",6275.TW,元山,52.3,-1.32,1913,6.03,43,8.03,3.18,0.2,7,34,21,1,1,0,0,0,0,-0.13,-0.26,3,1,3,0,0.5,0.5,0.22,0.19,上櫃電子零組件,散熱風扇馬達,"散熱風扇馬達,散熱模組,其他散熱零件,小家電,家電",知名散熱風扇大廠,
"1347	",6276.TW,安鈦克,22.55,-1.96,227,8.51,5,2.2,0.05,-1.99,2,0,0,0,0,0,1,0,0,0.05,0.02,2,-53,-47,0,0,0,0,0.34,上櫃電腦及週邊設備,機殼,"電源供應器,機殼,電子零件元件",專注於電腦機殼與電源供應器的廠商,
"1348	",6277.TW,宏正,71.2,0.42,118,2.38,85,11.95,0.2,0.79,11,16,69,0,0,0,0,0,0,-0.22,0.13,-5,9,9,0,0.1,0.1,0,0.2,上市電腦及週邊設備,週邊產品,"視訊轉換相關,消費性電子產品,週邊產品",全球知名KVM製造商,
"1349	",6278.TW,台表科,201.5,-1.23,3993,4.13,596,29.24,14.96,1.57,11,27,41,0,1,0,0,1,1.47,1.4,-2.05,-4,2,2,-5.7,3.6,-2.1,1.74,0.36,上市光電,電子製造服務,"LED,LED照明產品,電子製造服務,電腦系統業",全球知名光電產品之SMT代工廠,
"1350	",6279.TW,胡連,120,0,360,2.46,143,11.9,0.58,1.09,2,28,7,0,1,0,0,0,0,-0.02,-0.42,5,29,2,0,-0.1,-0.1,0.25,0.09,上櫃電子零組件,汽車端子,"汽機車零組件,汽車端子,連接器,電子零件元件",兩岸最大汽車端子製造商,
"1351	",6281.TW,全國電,51.2,0.2,91,0.78,51,9.92,0.06,1.56,13,12,108,0,0,0,0,0,0,0,-0.17,6,-9,-2,0,0,0,0,0.03,上市電子通路,電器銷售,"3C通路商,電子通路,電器銷售,家電",台灣知名家電與3C通路賣場,
"1352	",6282.TW,康舒,62,0.81,47840,6.1,526,85.6,38.05,0.03,5,85,6,1,1,0,0,0,0,-0.52,0.77,-7,26,24,0,0,0,0.67,0.28,上市電子零組件,電源供應器,"電源供應器,電子零件元件",金仁寶集團旗下電源供應器廠,
"1353	",6283.TW,淳安,24.3,-0.21,177,3.11,33,14.9,0.07,-0.46,5,0,0,0,1,0,0,0,0,0.07,-0.17,-26,9,0,0,0,0,0.33,0.15,上市其他電子,鍵盤,"車用電子,鍵盤,光學鏡片/頭,光學元件,週邊產品",鍵盤導電薄膜與車載鏡頭製造商,
"1354	",6284.TW,佳邦,101.5,0.5,2321,5.7,150,14.9,3.55,-0.26,4,119,3,1,0,0,0,0,0,-2.72,4.36,-4,-12,-11,0,0.1,0.1,0,0.41,上櫃電子零組件,天線,"其他電子零件,電子零件元件,網通設備,天線",電子保護元件及天線產品之領導廠商,
"1355	",6285.TW,啟碁,255,0.39,8679,6.16,1229,48.37,45.19,3.58,6,29,21,0,0,0,0,0,0,-2.24,7.8,7,35,12,-6.1,-8.3,-14.4,0,0.35,上市通信網路,無線網路設備系統(WLAN),"車用電子,無線網路設備系統(WLAN),網通設備,衛星通訊設備,通訊設備零組件",緯創轉投資無線、衛星通訊產品大廠,
"1356	",6290.TW,良維,306,0,4617,4.09,519,16.96,14.48,1.44,3,31,10,1,1,0,0,0,0,-0.89,1.39,3,9,9,-1.3,-15.4,-16.7,0.96,0.35,上櫃電子零組件,連接線材,"電子零件元件,連接線材",全球知名電源線及充電器轉接頭製造商,
"1357	",6291.TW,沛亨,563,3.68,917,10.66,228,4.2,7.48,3.1,11,49,22,0,1,0,0,0,0,0,7.71,-8,16,40,0,-0.6,-0.6,1.03,0.57,上櫃半導體,電源管理IC,"電子零件元件,IC設計,音響設備及零件,電源管理IC",台灣老牌電源管理IC業者,
"1358	",6292.TW,迅德,61.7,-0.8,335,7.7,29,4.66,0.3,0.36,9,33,27,0,1,0,0,0,0,0.97,2.69,9,80,34,0,-0.1,-0.1,0.7,0.29,上櫃電子零組件,變壓器,"變壓器,電子零件元件",專注生產工業用變壓器產品之廠商,
"1359	",6294.TW,智基,27.25,-0.18,47,2.34,7,2.6,0.01,-0.35,9,18,50,0,0,0,0,0,0,0.02,-0.19,6,-11,-14,0,0,0,0,0.15,上櫃文化創意,教育事業,"服務業,教育事業",主要經營公職補習「志光」及升學補習「超級考試王」,
"1360	",6405.TW,悅城,68.9,1.62,4002,10.8,45,6.58,1.53,-0.66,7,0,0,0,1,0,0,1,0.64,1.5,-0.96,0,230,-38,0,-1,-1,1.59,0.57,上市光電,玻璃基板加工,"面板零組件,玻璃基板加工",台灣光電玻璃薄化加工大廠,
