符合條件商品
資料日期：2026年  6月 25日
策略,	.常用
1071	,"5210.TW","寶碩","33.25","9.92","2730","2.85","25","8.22","0.17","-0.09","5","35","14","0","1","0","0","0","0","-0.21","-0.07","38","77","12","0","0.1","0.1","0.47","0","上櫃資訊服務","系統整合","系統整合,軟體業",證券金融相關解決方案系統整合廠商
1072	,"5211.TW","蒙恬","19.15","0.52","69","1.85","6","3.2","0.01","-0.15","4","0","0","0","0","0","0","0","0","0","0.09","9","33","35","0","0","0","0","0.09","上櫃資訊服務","手寫板","掃瞄器,軟體業,虛擬實境,週邊產品,手寫板",台灣手寫辨識軟硬體廠商
1073	,"5212.TW","凌網","45.7","-0.87","6","0.87","16","3.46","0","-3.07","4","26","15","1","0","0","0","0","0","-0.01","-0.03","-2","13","10","0","-0","0","0","0.05","上櫃資訊服務","系統整合","系統整合,軟體業,消費性電子產品,電子書閱讀器",以知識管理為主的系統整合廠
1074	,"5213.TW","亞昕","22.45","0","161","2.03","162","72.13","0.09","0.33","3","29","10","0","0","0","1","0","0","0.05","-0.31","-59","211","-58","0","-0","0","0","0.11","上櫃建材營造","營建","營建,地產",推案集中於大台北地區之建商
1075	,"5215.TW","科嘉-KY","44.2","-0.67","90","2.12","29","6.43","0.06","0.81","10","15","67","0","1","0","0","0","0","0.06","-0.33","-30","31","38","0","-0","0","0.41","0.2","上市電腦及週邊設備","鍵盤","鍵盤,週邊產品",全球知名NB薄膜觸控開關製造商
1076	,"5220.TW","萬達光電","21","-0.94","42","1.88","8","3.97","0.01","0.18","10","14","71","0","0","0","0","0","0","0","-0.06","-22","22","27","0","-0","0","0","0.23","上櫃光電","觸控面板","面板業,觸控面板",台灣觸控面板廠，主要聚焦於軍、工控等市場
1077	,"5222.TW","全訊","117.5","-1.26","303","2.51","108","9.11","0.36","0.06","7","136","5","0","0","0","0","0","0","-0.47","-0.01","-34","-12","-17","0","-0.5","-0.5","0","0.15","上市半導體","砷化鎵相關","砷化鎵相關,第三類半導體,功率放大器,IC製造,射頻前端晶片",功率放大器及低雜訊放大器微波元件製造商
1078	,"5223.TW","安力-KY","25.1","-0.2","81","2.36","11","4.45","0.01","-0.59","3","0","0","0","0","0","0","0","0","-0.92","-0.6","-21","-14","-4","0","-0","0","0","0","上櫃電腦及週邊設備","模具沖壓","模具沖壓,電子零件元件",行動裝置散熱及機構件廠商
1079	,"5225.TW","東科-KY","73.1","0.41","221","1.51","58","7.91","0.09","-0.19","7","14","50","0","0","0","0","0","0","0.03","-0.73","7","12","-9","0","0","0","0","0","上市其他電子","音響設備及零件","電子零件元件,音響設備及零件",全球最大影音揚聲器OEM製造商
1080	,"5227.TW","立凱-KY","35.35","-9.82","959","6.22","27","6.8","0.25","-3.03","4","0","0","0","1","0","0","0","0","-0.15","0.33","-78","-97","-79","0","0","0","1.35","0","上櫃電子零組件","正極材料","電池材料相關,正極材料",台灣磷酸鐵鋰電池正極材料廠商
1081	,"5228.TW","鈺鎧","66","-2.08","972","9.02","26","3.81","0.47","0.95","11","17","65","0","1","0","0","0","0","-0.26","0.64","1","52","52","0","-0.4","-0.4","2.64","0","上櫃電子零組件","電感","被動元件,電感",國內專業磁性被動元件製造廠
1082	,"5230.TW","雷笛克光學","21.85","9.8","1595","5.25","11","5.6","0.09","-0.29","7","0","0","1","1","0","0","0","0","1.02","0.68","3","9","2","0","-0","0","0.45","0","上櫃光電","LED照明產品","LED,LED照明產品,模具沖壓,電子零件元件",主要從事LED二次光學透鏡之研發、製造及生產
1083	,"5234.TW","達興材料","384","-1.41","301","3.25","400","10.27","1.65","2.08","10","49","20","0","0","0","0","0","0","0.03","0.08","2","11","8","-0.2","-0.4","-0.6","0","0.22","上市光電","半導體化學品","光阻劑,半導體化學品",友達為大股東之光電特用化學材料供應商
1084	,"5236.TW","凌陽創新","175","-2.51","272","3.68","108","6","0.59","2.88","10","17","59","0","1","0","0","0","0","0.07","-0.47","8","19","19","0","1","1","0.52","0","上櫃半導體","影音IC","IC設計,PC週邊IC,MCU,影音IC",凌陽旗下MCU與網路攝影機晶片廠
1085	,"5243.TW","乙盛-KY","105.5","1.44","2784","4.37","175","16.85","2.26","1.21","9","17","53","0","0","0","0","0","0","0.39","-0.01","-3","-3","-7","0","-2","-2","0","0.43","上市光電","模具沖壓","車用金屬成型,車用沖壓件,模具沖壓,電子零件元件",鴻海轉投資的機構件廠
1086	,"5244.TW","弘凱","37.1","-1.2","103","1.32","26","6.82","0.04","-0.96","3","0","0","1","0","0","0","0","0","-0.14","-0.63","14","10","-5","0","0","0","0","0.15","上市光電","LED封裝","LED,LED封裝",LED產品主要應用於高端消費及車燈市場
1087	,"5245.TW","智晶","27.15","-1.99","97","3.92","13","4.51","0.06","-1.53","2","0","0","1","1","0","0","0","0","0","0.05","2","11","-13","0","0","0","0.36","0","上櫃光電","OLED","面板業,OLED",PMOLED出貨量居全球第二大
1088	,"5251.TW","天鉞電","31.65","-8.26","3187","7.96","12","3.37","0.33","0.17","7","64","11","0","1","0","0","0","0","-1.21","-0.09","27","18","3","0","-0","0","0.37","0.23","上櫃光電","安全監控","家居用品,鎖,工業電腦,安全監控",以DIY類無線居家安控產品為主之數位家庭整合系統商
1089	,"5258.TW","虹堡","48.5","-2.41","542","1.9","55","11.04","0.19","-0.08","4","0","0","0","0","0","0","0","0","-0.02","-0.13","5","36","13","0","0.1","0.1","0","0.2","上市電腦及週邊設備","POS機系統","工業電腦,POS機系統",台灣電子金融交易終端機(POS)製造商
1090	,"5263.TW","智崴","100","-0.99","68","2.4","75","7.39","0.18","-0.2","7","0","0","1","0","0","0","0","0","0.02","-0.06","1","61","42","0","0.1","0.1","0","0.13","上櫃文化創意","商用遊戲機","遊戲產業,商用遊戲機",台灣最大體感遊戲設備商
1091	,"5269.TW","祥碩","1435","0.7","672","3.16","1057","7.42","8.97","4.62","7","37","19","0","1","0","0","0","0","0.06","-1.16","-6","-19","12","0.2","2.2","2.4","0.6","0.22","上市半導體","高速傳輸介面IC","IC設計,高速傳輸介面IC,USB IC",華碩旗下高速傳輸介面之控制IC設計廠
1092	,"5272.TW","笙科","21.8","-3.11","234","5.98","12","5.53","0.06","-0.44","5","0","0","0","0","0","0","0","0","-0.15","-0.11","6","3","-15","0","0","0","0","0.14","上櫃半導體","無線網路IC","無線網路IC,IC設計",台灣專注於無線通訊射頻(RF)晶片廠
1093	,"5274.TW","信驊","17425","-4.91","328","4.78","6927","3.78","37.78","46.06","12","133","9","0","1","0","0","0","0","-0.24","-12.04","0","69","62","6.4","-3.3","3.1","0.73","0.13","上櫃半導體","其他IC","其他IC,IC設計,影音IC",全球遠端伺服器管理晶片龍頭
1094	,"5276.TW","達輝-KY","18.25","-1.62","26","1.91","7","3.95","0","0.22","8","10","80","0","0","0","0","0","0","0.03","-0.8","-16","-6","12","0","-0","0","0","0.16","上櫃其他","機車零組件","車燈,汽機車零組件,機車零組件,傳產其他,嬰童用品",奐鑫集團旗下嬰幼童產品及機車零組件廠
1095	,"5278.TW","尚凡*","23.95","0.42","111","2.96","72","3","0.03","0.08","6","52","12","0","1","0","0","0","0","0.08","-0.64","13","15","17","0","0","0","0.18","0","上櫃數位雲端","社群網站與媒體","Internet應用與服務,社群網站與媒體",台灣知名交友社群媒體服務商
1096	,"5283.TW","禾聯碩","56.5","-1.74","121","3.31","50","8.76","0.11","0.17","0","0","0","0","1","1","0","0","0","0.03","-0.05","-20","-2","-2","0","0","0","0.14","0","上市電器電纜","家電","顯示器,LCD顯示器,冷氣機,家電",台灣智慧家電廠，經營HERAN品牌
1097	,"5284.TW","jpp-KY","373.5","-1.06","274","2.13","200","5.29","1.33","3.43","10","26","38","1","0","0","0","0","0","0","1.07","5","43","47","0","-0.5","-0.5","0","0.34","上市其他","模具沖壓","模具沖壓,電子零件元件",客製化精密金屬機構件供應商
1098	,"5285.TW","界霖","101.5","-6.45","12683","11.9","112","10.2","14.38","1.14","10","26","38","0","1","1","0","1","1.66","1.44","-2.39","-10","19","10","0","-0.5","-0.5","1.29","0","上市半導體","導線架","導線架,封測服務與材料",台灣功率單體及光電導線架供應商
1099	,"5287.TW","數字","148.5","0","49","1.35","90","6.03","0.08","2.49","7","13","54","0","0","0","0","0","0","0","-0.22","4","-3","-1","0","0","0","0","0.04","上櫃數位雲端","電商平台","Internet應用與服務,電商平台",電商平台包含寶物、房屋、汽車交易及人力資源
1100	,"5288.TW","豐祥-KY","182.5","1.11","136","4.35","126","6.97","0.35","3.78","6","16","38","0","1","0","0","0","0","-0.08","-2.65","10","69","22","0","0","0","0.45","0","上市電機機械","機車零組件","汽機車零組件,木床/車架,車用金屬成型,車用沖壓件,機車零組件",越南主要汽機車零件供應商，跨足醫療器材零件
1101	,"5289.TW","宜鼎","1740","-3.06","2627","6.63","1730","9.63","68.83","70.68","8","8","100","0","1","0","0","0","0","-0.25","-1.77","13","641","494","1.2","-15.4","-14.2","1.09","0","上櫃電腦及週邊設備","硬碟相關","電子零件元件,DRAM模組,Flash模組,週邊產品,硬碟相關,記憶體模組",台灣專攻工業用嵌入式儲存裝置供應商
1102	,"5291.TW","邑昇","59.2","-2.47","290","3.99","25","4.19","0.3","0.43","9","66","14","0","0","0","0","0","0","0.41","-0.29","-23","15","32","0","-0.2","-0.2","0","0.28","上櫃電子零組件","印刷電路板","印刷電路板,印刷電路板相關,自行車零件,產業機械",台灣印刷電路板與自行車燈具業者
1103	,"5292.TW","華懋","218.5","0.46","117","4.2","92","4.21","0.53","1.86","6","25","24","0","0","0","0","0","0","-0.97","0.36","50","45","-8","-0","0.2","0.2","0","0","上市綠能環保","環保工程","污染控制設備,產業機械,營造工程,環保工程",VOCs揮發性有機廢氣防治處理設備工程服務商
1104	,"5299.TW","杰力","128","-2.66","1031","6.15","67","5.09","2.24","0.72","9","49","18","0","1","0","0","0","0","0","-0.27","-6","2","-3","0","-0.2","-0.2","0.8","0","上櫃半導體","電晶體","類比IC,IC設計,分離式元件,電晶體",華碩轉投資的功率元件設計公司
1105	,"5301.TW","寶得利","6.48","-1.67","6","3.97","4","6.59","0","-0.89","7","0","0","0","0","0","0","0","0","0.02","-0.1","-14","-42","-14","0","0","0","0","0.12","上櫃觀光餐旅","珠寶","旅宿／餐飲,餐飲,時尚產業,珠寶",主營餐飲與珠寶銷售經營
1106	,"5302.TW","太欣","13.05","-9.69","4018","11.55","23","15.99","0.94","-0.08","9","0","0","0","1","1","0","1","0.3","1.79","-0.53","97","107","102","0","-0.1","-0.1","0.52","0","上櫃半導體","消費性IC","DSP,IC設計,消費性IC,MCU,影音IC",台灣第一家IC設計廠商，現專注影像擷取錄影之單晶片開發
1107	,"5306.TW","桂盟","85.8","0.23","52","1.05","108","12.6","0.08","1.79","11","14","79","1","1","0","0","0","0","0.01","-0.11","-10","9","4","0","0.1","0.1","0.14","0","上市運動休閒","自行車零件","汽機車零組件,引擎相關,自行車零件,產業機械",全球最大的鏈條製造商
1108	,"5309.TW","系統電","66","-1.64","3517","3.1","155","23.09","2.39","-0.12","6","0","0","1","0","0","0","0","0","-0.52","-0.4","1","15","4","-0","-1.4","-1.4","0","0.27","上櫃電子零組件","車用電子","UPS,工業用電池,車用電子,胎壓監測系統,車用鋰電池,電源供應器,電子零件元件,電池",台灣知名TPMS及車電零件廠
1109	,"5310.TW","天剛","23.75","3.26","7","0","7","2.89","0","-0.69","8","0","0","0","0","0","0","0","0","0","-0.07","3600","1486","-18","0","0","0","0","0.25","上櫃資訊服務","系統整合","化學工業,其他化工產品,系統整合,軟體業,遊戲產業,手機遊戲",金融系統整合廠
1110	,"5312.TW","寶島科","90.3","0.22","167","1.14","58","6.01","0.21","1.16","11","24","46","0","1","0","0","0","0","0.02","0","5","17","13","0","-0","0","0.06","0","上櫃生技醫療","眼鏡業","傳產其他,眼鏡業",台灣最大眼鏡通路商
1111	,"5314.TW","世紀*","58","-2.36","1851","2.81","173","1.46","1.49","0.53","4","38","11","0","0","0","0","0","0","0.02","-0.3","4","157","161","0","-0.8","-0.8","0","0.17","上櫃其他","食品生技","生物科技,食品生技",上曜集團旗下，轉型多元化業務經營
1112	,"5315.TW","光聯","23.35","0.86","557","1.52","25","10.64","0.11","0.16","6","17","35","0","1","0","0","0","0","-0.28","-0.13","-11","-14","-8","0","0","0","0.13","0","上櫃光電","LCM","面板業,LCM",各尺寸液晶顯示器模組整合加工與銷售
1113	,"5321.TW","美而快","57.8","9.89","547","0","28","5.32","0.21","-1.75","2","0","0","1","1","0","0","0","0","-0.09","-0.18","8","-18","-22","0","-0","0","2.17","0","上櫃數位雲端","電商平台","成衣,成衣銷售/零售,Internet應用與服務,電商平台",台灣服飾電商業者
1114	,"5324.TW","士開","12.1","0","245","7","27","22.64","0.07","-0.23","5","0","0","0","1","0","0","0","0","0.01","-0.23","-2","-6","-29","0","0.2","0.2","0.2","0","上櫃建材營造","營建","營建,地產,旅宿／餐飲,飯店",仰德集團旗下之建設、飯店業者
1115	,"5328.TW","華容","63.9","9.98","30370","12.1","100","17.27","15.66","-0.01","6","0","0","0","1","0","0","0","0","0.75","2.92","-2","23","15","0","-5.3","-5.3","1.65","0","上櫃電子零組件","塑膠薄膜電容","被動元件,塑膠薄膜電容",台灣塑膠膜電容器供應商
1116	,"5340.TW","建榮","95.5","-2.75","1504","5.62","191","19.49","1.99","0.45","10","59","17","0","0","0","0","0","0","0.02","-1.1","3","25","20","0","-0.5","-0.5","0","0.3","上櫃電子零組件","玻纖布","玻纖布,印刷電路板相關",台灣電子領域玻纖布製造廠並跨足工業用領域
1117	,"5344.TW","立衛","16.5","-3.23","177","4.53","14","7.94","0.02","-0.06","9","0","0","0","1","0","0","0","0","0","-0.26","-1","6","18","0","0","0","0.28","0","上櫃半導體","IC測試","IC測試,IC封裝測試",威盛轉投資之邏輯IC及CPU測試廠商
1118	,"5345.TW","馥鴻","30.3","-2.26","31","3.33","12","3.78","0.01","-0.03","7","0","0","0","1","0","0","0","0","-0.03","1.05","44","1506","511","0","0","0","1.08","0","上櫃其他","工業用電池","工業用電池,電池,電氣開關設備,電力設備",全方位電源整合控制系統製造商
1119	,"5347.TW","世界","220","10","73847","8.85","3735","187.96","131.22","0.89","8","51","16","0","1","0","0","0","0","0.72","-5.25","5","19","8","28","-17.6","10.4","0.79","0","上櫃半導體","晶圓代工","晶圓代工,IC製造",台積電轉投資之晶圓代工廠
1120	,"5348.TW","正能量智能","16.85","3.06","1","6.06","2","1.48","0","-1.39","8","0","0","0","1","0","0","0","0","0","-0.22","2","54","33","0","0","0","0.15","0","上櫃運動休閒","智慧手錶","網通設備,衛星導航,穿戴式裝置,智慧手錶",主要從事GPS智慧手錶、模組與軌跡紀錄器
1121	,"5351.TW","鈺創","93.5","1.74","22602","4.51","302","32.85","13.98","2.36","14","13","108","0","1","0","0","1","1.11","3.84","-4.26","25","605","411","0","-7.3","-7.3","0.73","0","上櫃半導體","DRAM記憶體IC","DRAM記憶體IC,SRAM記憶體IC,IC設計,高速傳輸介面IC",台灣利基型記憶體IC設計廠商
1122	,"5353.TW","台林","32.7","3.48","181","1.74","24","7.58","0.04","0.23","7","20","35","0","1","0","0","0","0","0.03","-1.47","38","34","7","0","0","0","0.43","0","上櫃通信網路","網通設備","車用電子,用戶端設備,網通設備,半導體製程設備,設備儀器商,工業電腦",有線、無線寬頻網路、工業電腦製造商
1123	,"5355.TW","佳總","6.33","-5.8","90","10.06","11","16.61","0","-0.3","5","0","0","0","0","0","0","0","0","0.08","-0.1","20","53","11","0","-0","0","0","0.15","上櫃電子零組件","印刷電路板","印刷電路板,印刷電路板相關",多層電路板供應商
1124	,"5356.TW","協益","27.55","0.18","86","1.27","28","10.3","0.03","-0.23","5","93","5","0","1","0","0","0","0","-0.05","-0.06","11","40","0","0","-0","0","0.16","0","上櫃電腦及週邊設備","週邊產品","其他電子零件,電子零件元件,週邊產品",經營電腦週邊及電子零組件之廠商
1125	,"5364.TW","力麗店","8.64","-0.58","118","1.27","6","6.38","0.01","-0.3","6","0","0","0","0","0","0","0","0","-0.04","-0.16","2","-77","-42","0","-0","0","0","0.07","上櫃觀光餐旅","飯店","消費用電池,電池,太陽能,太陽能電池,旅宿／餐飲,飯店",以力麗哲園為品牌之飯店經營業者
1126	,"5371.TW","中光電","74.7","-4.96","7150","5.49","307","39.1","8.55","-0.83","7","0","0","0","1","0","0","0","0","0.04","-0.09","2","6","11","0","0.3","0.3","0.23","0","上櫃光電","背光模組","面板零組件,背光模組,顯示器,投影機",背光模組及投影機製造大廠
1127	,"5381.TW","光譜","29.5","-2.96","1944","9.22","63","20.77","1.19","0.27","4","25","16","0","1","0","0","0","0","-0.44","0.34","-48","39","-15","0","0","0","0.57","0","上櫃電機機械","變電設備","PCB材料,印刷電路板相關,變電設備,電力設備",主要從事配電變壓器業務
1128	,"5386.TW","青雲","538","7.17","2012","3.98","181","3.61","3.69","25.82","10","3","333","0","1","0","0","0","0","0.03","0.04","-4","413","511","0","-1","-1","1.14","0","上櫃電腦及週邊設備","電腦通路商","電腦通路商,電子通路",高階伺服器記憶體模組及板卡的代理商
1129	,"5388.TW","中磊","80.2","-1.84","4024","3.63","249","30.43","1.83","2.88","5","15","33","1","0","0","0","0","0","-0.78","0.14","-6","70","55","-0","-1.9","-1.9","0","0.19","上市通信網路","接取設備","無線網路設備系統(WLAN),網通設備,接取設備,區域網路",台灣寬頻及電信設備代工大廠
1130	,"5392.TW","能率","45.75","7.9","14824","6","75","17.66","1.26","-0.49","5","0","0","0","0","0","0","0","0","-0.01","-0.35","-6","4","3","0","-0.3","-0.3","0","0.21","上櫃光電","其他電子零件","汽機車零組件,控股公司,其他電子零件,電子零件元件,塑膠射出,機械零組件",3C、手工具機、汽車等應用之零組件廠
1131	,"5398.TW","慕康生醫","17.15","-2.83","20","3.47","9","4.95","0.01","-0.57","7","0","0","0","0","0","0","0","0","0.09","0.01","1","-50","-26","0","-0","0","0","0.11","上櫃其他","醫藥流通","生物科技,醫療器材通路,醫療服務,食品生技,醫藥流通",醫藥生技通路商，並推出保健食品及跨入健檢業務
1132	,"5403.TW","中菲","92.6","0.11","49","1.07","72","7.82","0.07","1.25","5","17","29","0","1","0","0","0","0","0.5","-0.37","5","11","-5","0","-0.1","-0.1","0.13","0.03","上櫃資訊服務","系統整合","系統整合,軟體業",金融與物流業系統整合、軟體服務之廠商
1133	,"5410.TW","國眾","44.4","-1","684","2.59","41","9.23","0.42","2.53","11","7","157","0","1","0","0","0","0","-0.86","0.68","28","199","60","0","0.1","0.1","0.67","0","上櫃資訊服務","系統整合","傳產其他,金融機具,系統整合,軟體業,企業資源規劃",大眾控轉投資系統整合廠
1134	,"5425.TW","台半","127","-4.15","35113","8.96","349","26.35","57.6","1.59","8","27","30","0","1","0","0","1","0.87","1.36","-1.19","8","12","1","0","6","6","1.68","0","上櫃半導體","二極體","分離式元件,二極體,週邊產品,印表機",台灣整流二極體大廠
1135	,"5426.TW","振發","33.2","-6.35","3349","10.68","51","14.38","1.81","-0.11","11","40","28","0","1","0","0","1","1.11","1.17","-1.3","-27","7","9","0","0.1","0.1","1.3","0","上櫃電腦及週邊設備","機殼","機殼,連接器,電子零件元件",台灣PC外殼生產商
1136	,"5432.TW","新門","162","0","385","6.21","34","2.07","0.7","0.26","8","151","5","0","1","1","0","0","0","0","-0.32","129","-20","-5","0","0.1","0.1","0.32","0.2","上櫃綠能環保","PV Inverter","面板業,LCM,太陽能,PV Inverter",所羅門子公司，液晶顯示模組與太陽能系統組件廠
1137	,"5434.TW","崇越","505","3.27","1362","2.85","941","19.39","3.7","5.86","10","23","43","1","1","0","0","0","0","0.32","-0.8","-3","19","18","-1","3","2","0.57","0","上市電子通路","半導體材料通路商","半導體材料通路商,電子通路,營造工程,環保工程",日本信越晶圓產品在台代理商
1138	,"5438.TW","東友","19.35","0.78","129","2.36","22","11.25","0.04","-0.47","4","0","0","0","0","0","0","0","0","0.03","-0.09","-16","-57","-50","0","0","0","0","0.13","上櫃電腦及週邊設備","事務機器","電子其他,掃瞄器,事務機器,週邊產品,3D印表機",為Konica Minolta代工多功能事務機
1139	,"5439.TW","高技","323","0.78","1472","3.42","298","9.3","4.11","2.75","8","26","31","1","0","0","0","0","0","-2.03","2.01","5","58","60","0","-2.1","-2.1","0","0.28","上櫃電子零組件","印刷電路板","印刷電路板,印刷電路板相關",生產少量多樣高層數利基型PCB為主
1140	,"5443.TW","均豪","104","-1.42","1249","4.21","174","16.47","1.55","-0.1","6","52","12","0","0","0","0","0","0","-0.08","-0.14","-39","-44","5","0","-0.9","-0.9","0","0.32","上櫃半導體","半導體製程設備","半導體製程設備,IC檢測設備,設備儀器商,面板設備,封測用設備",台灣面板及晶圓檢測設備供應商
1141	,"5450.TW","南良","14.8","0","153","5.28","18","12.24","0.06","0.23","6","57","11","1","1","0","0","0","0","0.03","-0.35","2","21","6","0","0","0","0.27","0","上櫃其他","紡織中游","紡織中游",主要經營特殊紡織品、高彈性發泡材料及電源供應器
1142	,"5452.TW","佶優","33.4","-1.62","2076","3.22","51","14.88","0.41","0.11","5","147","3","0","1","0","0","0","0","0.93","-0.47","-7","6","-9","0","0.6","0.6","0.24","0","上櫃其他電子","電子元件代理商","ABS,塑化原料,電子元件代理商,電子通路,半導體化學品",全球塑膠粒及PCR環保塑膠原料整合平台商
1143	,"5455.TW","昇益","27.1","0.37","130","0","18","6.55","0","-2.47","4","0","0","0","1","0","0","0","0","0","-0.17","-26","-99","-100","0","-0","0","0.26","0","上櫃建材營造","營建","營建,地產",從事不動產開發興建及不動產租賃業務
1144	,"5457.TW","宣德","36.1","-0.82","994","2.5","72","19.65","0.3","-1.3","6","0","0","1","1","0","0","0","0","-0.3","5.65","-10","4","-3","0","-0.1","-0.1","0.52","0","上櫃電子零組件","連接器","連接器,電子零件元件,連接線材,電子製造服務,電腦系統業",台灣知名NB連接器及電子代工廠
1145	,"5460.TW","同協","15.35","-0.32","81","1.94","9","5.88","0","-0.05","12","0","0","0","1","0","0","0","0","-0.24","-0.09","17","13","14","0","-0","0","0.22","0","上櫃電子零組件","模具沖壓","模具沖壓,電子零件元件",專業的連續沖壓模具及零件大廠
1146	,"5464.TW","霖宏","107.5","9.69","1479","3.48","70","7.11","2.92","-0.79","4","0","0","1","1","1","0","1","1.74","1.05","-1.83","-18","46","29","0","0.1","0.1","2.52","0.47","上櫃電子零組件","印刷電路板","印刷電路板,印刷電路板相關",LCD TV,印表機等消費性PCB廠
1147	,"5465.TW","富驊","25.1","-0.59","155","1.37","37","14.77","0.03","0.06","10","14","71","0","0","0","0","0","0","0.27","-0.11","-14","-47","-39","0","0","0","0","0.14","上櫃電腦及週邊設備","機殼","電源供應器,機殼,電子零件元件",偉訓轉投資之電腦、伺服器機殼廠
1148	,"5468.TW","凱鈺","30","-8.26","1213","0.83","19","5.89","0.24","0.11","10","70","14","0","1","0","0","0","0","-3.86","18.23","0","35","50","0","0","0","1.22","0","上櫃半導體","網路通訊IC","電池保護IC,IC設計,網路通訊IC,LED驅動IC,光通訊IC",LED驅動IC及光通訊IC設計公司
1149	,"5469.TW","瀚宇博","86.1","0.7","3127","2.77","416","48.62","2.31","1.16","8","16","50","0","0","0","0","0","0","0.92","-1.38","3","4","27","0","-1.1","-1.1","0","0","上市電子零組件","印刷電路板","印刷電路板,印刷電路板相關,電子製造服務,電腦系統業",全球前三大NB板與STB板廠之一
1150	,"5471.TW","松翰","62.3","-0.16","4470","5.61","105","16.79","2.65","0.52","12","53","23","0","1","0","0","0","0","-0.68","3.89","-8","27","25","0","0.9","0.9","0.82","0","上市半導體","MCU","DSP,IC設計,消費性IC,MCU,影音IC",為語音及多媒體IC設計專業廠商
1151	,"5474.TW","聰泰","171","-0.87","363","2.63","69","3.98","0.38","0.2","5","117","4","0","1","0","0","0","0","0","0.65","21","-7","-4","0","-0.1","-0.1","0.6","0","上櫃電腦及週邊設備","視訊轉換相關","視訊轉換相關,消費性電子產品",數位監控、影音串流設備商
1152	,"5475.TW","德宏","269","-2.54","1152","4.84","351","12.71","4.17","0.45","9","316","3","0","0","0","0","1","1.14","1.04","-1.19","14","215","123","0","-2.7","-2.7","0","0.48","上櫃電子零組件","玻纖布","玻纖布,印刷電路板相關",台灣專業電子級玻纖布廠
1153	,"5478.TW","智冠","104.5","0.97","132","1.46","162","15.61","0.09","1.29","10","12","83","0","1","0","0","0","0","-0.07","0.02","-0","8","16","0","-0","0","0.15","0","上櫃文化創意","PC遊戲","傳播事業,廣告,電子支付,軟體業,PC遊戲,遊戲產業,手機遊戲",台灣最大遊戲公司，橫跨研發、營運和通路行銷等業務
1154	,"5481.TW","新華","21.7","-0.91","60","2.54","16","7.14","0.03","-0.32","6","0","0","0","1","0","0","0","0","0.24","-0.22","-7","-8","-7","0","-0","0","0.34","0","上櫃其他","教育事業","服務業,教育事業,地產,物業投資發展",主要經營「芝麻街」連鎖美語補習班及國高中補習服務
1155	,"5483.TW","中美晶","174.5","3.25","16740","3.46","1084","64.12","20.54","2.74","8","16","50","0","1","0","0","1","1.04","2.94","-3.07","0","6","1","0.5","-13","-12.5","0.81","0","上櫃半導體","太陽能矽晶圓","矽晶圓,IC製造,太陽能,太陽能矽晶圓",台灣太陽能矽晶圓龍頭，並垂直整合太陽能產業鏈
1156	,"5484.TW","慧友","45.25","-4.13","569","5.82","32","6.68","0.3","-0.43","12","0","0","0","0","0","0","1","0.51","1.4","-0.71","50","152","92","-0","0.1","0.1","0","0.31","上市光電","安全監控","工業電腦,安全監控",台灣安全監控系統廠商
1157	,"5487.TW","通泰","28.65","0.53","78","2.09","7","2.42","0.01","-0.24","4","0","0","0","1","0","0","0","0","0","-0.14","-16","1","-10","0","-0","0","0.19","0","上櫃半導體","消費性IC","IC設計,消費性IC,MCU,觸控IC",老牌消費性IC設計廠商
1158	,"5488.TW","松普","13.1","1.16","497","3.76","12","9.16","0.08","0.15","8","23","35","0","1","0","0","0","0","-0.27","-0.12","-40","19","35","0","-0","0","0.52","0","上櫃電子零組件","連接線材","電子零件元件,連接線材",台灣3C電線製造商
1159	,"5489.TW","彩富","67.8","9.53","3529","6.04","64","10.27","0.92","0.15","5","79","6","0","1","1","0","0","0","0.09","-1.2","3","16","13","0","0","0","0.62","0","上櫃其他電子","安全監控","工業電腦,安全監控",台灣網路視訊安全監控系統專業代工廠
1160	,"5490.TW","同亨","29.3","2.99","899","1.6","27","9.62","0.06","0.3","8","10","80","0","0","0","0","0","0","-0.47","-0.08","-1","24","13","0","-0.1","-0.1","0","0.12","上櫃電腦及週邊設備","POS機系統","工業電腦,POS機系統",全球知名POS刷卡機DMS廠
1161	,"5493.TW","三聯","95.5","6.11","729","4.11","39","4.37","0.15","1.92","10","11","91","0","0","0","0","0","0","0.1","0","6","19","16","0","-0.1","-0.1","0","0.22","上櫃其他電子","量測儀器","設備儀器商,量測儀器,半導體化學品",感測、監測系統整合服務商
1162	,"5508.TW","永信建","54.5","-1.27","436","2.54","120","21.74","0.3","1.04","2","14","14","0","1","0","0","0","0","0.2","-0.91","14","116","3","0","-0.5","-0.5","0.38","0","上櫃建材營造","營建","營建,地產",高雄建商，以成屋銷售為主
1163	,"5511.TW","德昌","78","1.04","261","2.1","88","11.34","0.19","2.35","7","8","88","0","1","0","0","0","0","0.23","0","28","14","19","0","0.1","0.1","0.13","0","上櫃建材營造","住宅建設","住宅建設,基礎建設,營造工程",商辦大樓、高科技廠房及公共工程等為營業項目之營造商
1164	,"5512.TW","力麒","7.94","0","963","1.39","61","76.63","0.06","0.18","5","7","71","0","1","0","0","0","0","0.28","-0.27","-6","-1","-8","0","0","0","0.24","0","上櫃建材營造","營建","水利,水資源,污水處理,營建,住宅建設,地產,營造工程,環保工程,旅宿／餐飲,飯店",力麗集團旗下建商、環衛營造商
