符合條件商品
資料日期：2026年  6月 15日
策略,	.常用
"序號","代碼","商品","成交","漲幅%","總量","收盤價(06/15)","區間漲幅%","振幅","市值(億)","股本(億)","成交值(億)","推估獲利","蘭質","LPE","蘭值","有CB","W55","55高","55低","集保","評比值","大戶增比","人數降比","月增","年增","累增","投三","外三","TOTAL","55漲%","21跌%","產業","細產業","所有細產業",產業地位
1064	,"5016.TW","松和","25.1","-0.2","14","25.15","-0.2","0.79","12","4.96","0.02","0.58","5","18","28","0","0","0","0","0","0","0","-1.38","10","15","3","0","0","0","0","0.18","上櫃鋼鐵","線材盤元","線材盤元,條鋼,棒鋼",台灣規模最大鋼線鋼纜廠之一
1065	,"5201.TW","凱衛","28.25","-2.77","107","29.05","-2.77","6.77","11","3.87","0.06","-0.53","3","0","0","1","0","0","0","0","0","0.31","-0.19","56","-2","-17","0","-0","0","0","0.13","上櫃資訊服務","系統整合","系統整合,軟體業",以證券金融服務為主的系統整合商
1066	,"5202.TW","力新","14.5","-1.69","415","14.75","-1.69","4","13","8.91","0.07","-0.27","4","0","0","0","1","0","0","0","0","0.32","1.11","-29","-15","-7","0","0","0","0.59","0","上櫃資訊服務","套裝軟體","醫療器材通路,醫藥流通,軟體業,套裝軟體",台灣影像處理軟體商
1067	,"5203.TW","訊連","70","1.89","327","68.7","1.89","3.29","55","7.94","0.26","-0.53","6","24","25","0","1","0","0","0","0","0.49","-0.08","-14","-15","-4","0","-0","0","0.22","0","上市資訊服務","套裝軟體","軟體業,套裝軟體,應用軟體,雲端科技,Internet技術與基礎設施,生物辨識相關,人臉辨識",全球知名多媒體影音軟體公司
1068	,"5205.TW","中茂","25.85","3.61","11","24.95","3.61","1","3","1.35","0","-0.65","6","0","0","0","0","0","0","0","0","0","0.11","329","125","69","0","0","0","0","0","上櫃綠能環保","污水處理","水資源,污水處理,傳產其他,回收焚化／掩埋清運",廢水及廢棄物處理工程商
1069	,"5206.TW","坤悅","23.4","0.21","69","23.35","0.21","1.5","40","17.15","0.03","2.83","9","2","450","0","0","0","0","0","0","-0.08","1.22","-81","-95","-36","0","-0","0","0","0","上櫃建材營造","營建","營建,地產",推案集中於台中地區之建商
1070	,"5209.TW","新鼎","172.5","-0.29","41","173","-0.29","1.15","49","2.86","0.1","-0.13","3","14","21","1","1","0","0","0","0","0.01","-0.55","2","-33","-26","0","0","0","0.1","0","上櫃其他","系統整合","系統整合,軟體業,雲端科技,Internet技術與基礎設施",中鼎旗下石化、煉油廠、交通機電等資訊系統工程SI廠
1071	,"5210.TW","寶碩","29.65","-4.35","709","31","-4.35","4.67","25","8.22","0.17","-0.09","5","36","14","0","1","0","0","1","0.06","1.03","-0.06","38","77","12","0","0","0","0.48","0","上櫃資訊服務","系統整合","系統整合,軟體業",證券金融相關解決方案系統整合廠商
1072	,"5211.TW","蒙恬","18.75","-2.6","119","19.25","-2.6","2.06","6","3.2","0.02","-0.15","4","0","0","0","0","0","0","0","0","0.01","0.7","9","33","35","0","-0","0","0","0","上櫃資訊服務","手寫板","掃瞄器,軟體業,虛擬實境,週邊產品,手寫板",台灣手寫辨識軟硬體廠商
1073	,"5212.TW","凌網","47.1","-1.36","16","47.75","-1.36","1.9","17","3.46","0.01","-3.07","4","26","15","1","0","0","0","0","0","-0.01","-0.21","-2","13","10","0","0","0","0","0","上櫃資訊服務","系統整合","系統整合,軟體業,消費性電子產品,電子書閱讀器",以知識管理為主的系統整合廠
1074	,"5213.TW","亞昕","22.95","-1.29","669","23.25","-1.29","1.29","168","72.13","0.13","0.33","3","30","10","0","0","0","0","0","0","-0.14","0.74","-59","211","-58","0","-0.1","-0.1","0","0.1","上櫃建材營造","營建","營建,地產",推案集中於大台北地區之建商
1075	,"5215.TW","科嘉-KY","43.7","0","130","43.7","0","2.44","28","6.43","0.05","0.81","10","15","67","0","0","0","0","0","0","0.77","-0.18","-30","31","38","0","0","0","0","0.24","上市電腦及週邊設備","鍵盤","鍵盤,週邊產品",全球知名NB薄膜觸控開關製造商
1076	,"5220.TW","萬達光電","21.1","-0.47","92","21.2","-0.47","0.47","8","3.97","0.01","0.18","10","14","71","0","0","0","0","0","0","0","-0.19","-22","22","27","0","-0","0","0","0.26","上櫃光電","觸控面板","面板業,觸控面板",台灣觸控面板廠，主要聚焦於軍、工控等市場
1077	,"5222.TW","全訊","112.5","-1.75","250","114.5","-1.75","2.2","104","9.11","0.44","0.06","7","131","5","0","0","0","0","0","0","-0.01","0.01","-34","-12","-17","0","-0.1","-0.1","0","0.18","上市半導體","砷化鎵相關","砷化鎵相關,第三類半導體,功率放大器,IC製造,射頻前端晶片",功率放大器及低雜訊放大器微波元件製造商
1078	,"5223.TW","安力-KY","25.55","-0.2","35","25.6","-0.2","1.56","11","4.45","0.01","-0.59","3","0","0","0","0","0","0","0","0","0.01","-0.39","-21","-14","-4","0","-0","0","0","0","上櫃電腦及週邊設備","模具沖壓","模具沖壓,電子零件元件",行動裝置散熱及機構件廠商
1079	,"5225.TW","東科-KY","73.7","0.41","206","73.4","0.41","2.51","58","7.91","0.19","-0.19","7","15","47","0","0","0","0","0","0","0.06","0.12","7","12","-9","0","0","0","0","0","上市其他電子","音響設備及零件","電子零件元件,音響設備及零件",全球最大影音揚聲器OEM製造商
1080	,"5227.TW","立凱-KY","37.3","9.87","486","33.95","9.87","0","23","6.8","0.1","-3.03","4","0","0","0","1","1","0","0","0","-0.01","-0.12","-78","-97","-79","0","0","0","0.71","0","上櫃電子零組件","正極材料","電池材料相關,正極材料",台灣磷酸鐵鋰電池正極材料廠商
1081	,"5228.TW","鈺鎧","72.2","-5.25","3099","76.2","-5.25","8.95","29","3.81","1.81","0.95","11","19","58","0","1","0","0","0","0","-0.3","11.1","1","52","52","0","0.5","0.5","2.59","0","上櫃電子零組件","電感","被動元件,電感",國內專業磁性被動元件製造廠
1082	,"5230.TW","雷笛克光學","20.05","3.89","4005","19.3","3.89","8.83","11","5.6","0.24","-0.29","7","0","0","1","1","0","0","0","0","0","-0.07","3","9","2","0","0","0","0.27","0","上櫃光電","LED照明產品","LED,LED照明產品,模具沖壓,電子零件元件",主要從事LED二次光學透鏡之研發、製造及生產
1083	,"5234.TW","達興材料","388.5","-0.13","222","389","-0.13","3.07","400","10.27","1.85","2.08","10","49","20","0","0","0","0","0","0","0.27","0.28","2","11","8","-0.5","-0.4","-0.9","0","0.26","上市光電","半導體化學品","光阻劑,半導體化學品",友達為大股東之光電特用化學材料供應商
1084	,"5236.TW","凌陽創新","159.5","-2.15","313","163","-2.15","2.52","98","6","0.42","2.88","10","15","67","0","1","0","0","0","0","-0.72","-0.24","8","19","19","0","0.3","0.3","0.56","0.23","上櫃半導體","影音IC","IC設計,PC週邊IC,MCU,影音IC",凌陽旗下MCU與網路攝影機晶片廠
1085	,"5243.TW","乙盛-KY","106","-5.36","2995","112","-5.36","5.86","189","16.85","3.69","1.21","9","18","50","0","1","0","0","0","0","0.07","-1.44","-3","-3","-7","0.6","-0.4","0.2","1","0.41","上市光電","模具沖壓","車用金屬成型,車用沖壓件,模具沖壓,電子零件元件",鴻海轉投資的機構件廠
1086	,"5244.TW","弘凱","37.8","0.67","153","37.55","0.67","1.08","26","6.82","0.05","-0.96","3","0","0","1","0","0","0","0","0","0.23","-0.68","14","10","-5","0","0","0","0","0.21","上市光電","LED封裝","LED,LED封裝",LED產品主要應用於高端消費及車燈市場
1087	,"5245.TW","智晶","25.85","-0.77","38","26.05","-0.77","1.54","12","4.51","0.02","-1.53","2","0","0","1","0","0","0","0","0","0.01","-0.5","2","11","-13","0","0","0","0","0.18","上櫃光電","OLED","面板業,OLED",PMOLED出貨量居全球第二大
1088	,"5251.TW","天鉞電","30.15","-2.43","147","30.9","-2.43","2.67","10","3.37","0.09","0.17","7","57","12","0","0","0","0","0","0","-0.12","-0.04","27","18","3","0","0","0","0","0","上櫃光電","安全監控","家居用品,鎖,工業電腦,安全監控",以DIY類無線居家安控產品為主之數位家庭整合系統商
1089	,"5258.TW","虹堡","49.25","-2.28","604","50.4","-2.28","2","56","11.04","0.21","-0.08","4","0","0","0","0","0","0","0","0","0.47","-0.31","5","36","13","0","0.1","0.1","0","0.38","上市電腦及週邊設備","POS機系統","工業電腦,POS機系統",台灣電子金融交易終端機(POS)製造商
1090	,"5263.TW","智崴","103","0.98","189","102","0.98","2.45","75","7.39","0.2","-0.2","7","0","0","1","1","0","0","0","0","-0.1","-0.06","1","61","42","0","0.1","0.1","0.3","0.14","上櫃文化創意","商用遊戲機","遊戲產業,商用遊戲機",台灣最大體感遊戲設備商
1091	,"5269.TW","祥碩","1380","0","666","1380","0","2.55","1023","7.42","10.75","4.62","7","35","20","0","1","0","0","0","0","-0.29","2.99","-6","-19","12","0","2","2","0.6","0.3","上市半導體","高速傳輸介面IC","IC設計,高速傳輸介面IC,USB IC",華碩旗下高速傳輸介面之控制IC設計廠
1092	,"5272.TW","笙科","20.85","-4.36","231","21.8","-4.36","2.59","12","5.53","0.03","-0.44","5","0","0","0","0","0","0","0","0","0.04","0.04","6","3","-15","0","0","0","0","0.19","上櫃半導體","無線網路IC","無線網路IC,IC設計",台灣專注於無線通訊射頻(RF)晶片廠
1093	,"5274.TW","信驊","18155","1.94","211","17810","1.94","7.56","6733","3.78","41.56","46.06","12","129","9","0","1","0","0","0","0","-0.05","12.64","0","69","62","-1.4","31.3","29.9","0.83","0","上櫃半導體","其他IC","其他IC,IC設計,影音IC",全球遠端伺服器管理晶片龍頭
1094	,"5276.TW","達輝-KY","18.5","0","9","18.5","0","3.55","7","3.95","0","0.22","8","10","80","0","0","0","0","0","0","0","-0.7","-16","-6","12","0","0","0","0","0.16","上櫃其他","機車零組件","車燈,汽機車零組件,機車零組件,傳產其他,嬰童用品",奐鑫集團旗下嬰幼童產品及機車零組件廠
1095	,"5278.TW","尚凡*","24.2","-2.54","283","25.55","-2.54","7.82","77","3","0.19","0.08","6","55","11","0","1","0","0","0","0","-0.13","-1.2","13","15","17","0","0.1","0.1","0.17","0","上櫃數位雲端","社群網站與媒體","Internet應用與服務,社群網站與媒體",台灣知名交友社群媒體服務商
1096	,"5283.TW","禾聯碩","52.4","-0.57","66","52.7","-0.57","1.7","46","8.76","0.02","0.17","0","0","0","0","0","0","0","0","0","0.2","0.07","-20","-2","-2","0","-0","0","0","0","上市電器電纜","家電","顯示器,LCD顯示器,冷氣機,家電",台灣智慧家電廠，經營HERAN品牌
1097	,"5284.TW","jpp-KY","385","2.67","809","375","2.67","2.2","198","5.29","2.23","3.43","10","26","38","1","1","0","0","0","0","-2.62","3.43","5","43","47","0","-0.1","-0.1","0.83","0.41","上市其他","模具沖壓","模具沖壓,電子零件元件",客製化精密金屬機構件供應商
1098	,"5285.TW","界霖","87.8","-0.45","1305","88.2","-0.45","6.02","90","10.2","2.57","1.14","10","21","48","0","1","0","0","0","0","0.06","-1.4","-10","19","10","0","0.9","0.9","1.15","0","上市半導體","導線架","導線架,封測服務與材料",台灣功率單體及光電導線架供應商
1099	,"5287.TW","數字","147","-0.34","39","147.5","-0.34","1.02","89","6.03","0.08","2.49","7","13","54","0","0","0","0","0","0","0","0.04","4","-3","-1","0","-0","0","0","0.08","上櫃數位雲端","電商平台","Internet應用與服務,電商平台",電商平台包含寶物、房屋、汽車交易及人力資源
1100	,"5288.TW","豐祥-KY","183","0.27","181","182.5","0.27","5.51","127","6.97","0.59","3.78","6","16","38","0","1","0","0","0","0","-0.04","-4.27","10","69","22","0","0.3","0.3","0.47","0","上市電機機械","機車零組件","汽機車零組件,木床/車架,車用金屬成型,車用沖壓件,機車零組件",越南主要汽機車零件供應商，跨足醫療器材零件
1101	,"5289.TW","宜鼎","1955","1.82","4400","1920","1.82","5.82","1850","9.63","72.07","70.68","8","8","100","0","1","0","0","0","0","-0.8","5.37","13","641","494","-0.1","7.4","7.3","1.43","0","上櫃電腦及週邊設備","硬碟相關","電子零件元件,DRAM模組,Flash模組,週邊產品,硬碟相關,記憶體模組",台灣專攻工業用嵌入式儲存裝置供應商
1102	,"5291.TW","邑昇","63.7","-5.49","528","67.4","-5.49","5.85","27","3.99","0.55","0.46","9","73","12","0","0","0","0","0","0","0.19","-1.68","-23","15","32","0","0.2","0.2","0","0.33","上櫃電子零組件","印刷電路板","印刷電路板,印刷電路板相關,自行車零件,產業機械",台灣印刷電路板與自行車燈具業者
1103	,"5292.TW","華懋","224","-1.1","119","226.5","-1.1","6.54","95","4.21","0.48","1.86","6","26","23","0","0","0","0","0","0","0.97","2.33","50","45","-8","-0","0.2","0.2","0","0.18","上市綠能環保","環保工程","污染控制設備,產業機械,營造工程,環保工程",VOCs揮發性有機廢氣防治處理設備工程服務商
1104	,"5299.TW","杰力","103.5","-3.72","459","107.5","-3.72","3.79","55","5.09","0.43","0.72","9","40","23","0","1","0","0","0","0","0","-0.42","-6","2","-3","0","0","0","0.9","0.42","上櫃半導體","電晶體","類比IC,IC設計,分離式元件,電晶體",華碩轉投資的功率元件設計公司
1105	,"5301.TW","寶得利","6.97","-0.43","8","7","-0.43","1.3","5","6.59","0","-0.89","7","0","0","0","0","0","0","0","0","-0.01","-0.27","-14","-42","-14","0","0","0","0","0.16","上櫃觀光餐旅","珠寶","旅宿／餐飲,餐飲,時尚產業,珠寶",主營餐飲與珠寶銷售經營
1106	,"5302.TW","太欣","12.7","9.96","6644","11.55","9.96","3.98","18","15.99","0.11","-0.08","9","0","0","0","1","0","0","0","0","0.57","-0.35","97","107","102","0","0.1","0.1","0.23","0","上櫃半導體","消費性IC","DSP,IC設計,消費性IC,MCU,影音IC",台灣第一家IC設計廠商，現專注影像擷取錄影之單晶片開發
1107	,"5306.TW","桂盟","87.4","-0.68","145","88","-0.68","3.16","111","12.6","0.32","1.79","11","14","79","1","1","1","0","0","0","0","0.16","-10","9","4","0","-0","0","0.14","0","上市運動休閒","自行車零件","汽機車零組件,引擎相關,自行車零件,產業機械",全球最大的鏈條製造商
1108	,"5309.TW","系統電","66.9","-3.18","5463","69.1","-3.18","3.3","160","23.09","4.6","-0.12","6","0","0","1","0","0","0","0","0","-6.14","4.94","1","15","4","0.1","0.8","0.9","0","0","上櫃電子零組件","車用電子","UPS,工業用電池,車用電子,胎壓監測系統,車用鋰電池,電源供應器,電子零件元件,電池",台灣知名TPMS及車電零件廠
1109	,"5310.TW","天剛","24.9","3.53","2","24.05","3.53","0","7","2.89","0","-0.69","8","0","0","0","0","0","0","0","0","0.06","0.08","3600","1486","-18","0","0","0","0","0","上櫃資訊服務","系統整合","化學工業,其他化工產品,系統整合,軟體業,遊戲產業,手機遊戲",金融系統整合廠
1110	,"5312.TW","寶島科","96","0","24","96","0","3.01","58","6.01","0.03","1.16","11","25","44","0","0","0","0","0","0","0","-0.07","5","17","13","0","-0","0","0","0","上櫃生技醫療","眼鏡業","傳產其他,眼鏡業",台灣最大眼鏡通路商
1111	,"5314.TW","世紀*","56.5","-2.75","2421","58.1","-2.75","2.91","170","1.46","1.58","0.53","4","37","11","0","0","0","0","0","0","-0.48","0.07","4","157","161","0","0.2","0.2","0","0.33","上櫃其他","食品生技","生物科技,食品生技",上曜集團旗下，轉型多元化業務經營
1112	,"5315.TW","光聯","22.85","-1.3","814","23.15","-1.3","4.5","25","10.64","0.29","0.16","6","17","35","0","1","0","0","0","0","-0.28","-0.02","-11","-14","-8","0","0.1","0.1","0.09","0","上櫃光電","LCM","面板業,LCM",各尺寸液晶顯示器模組整合加工與銷售
1113	,"5321.TW","美而快","36.5","1.25","236","36.05","1.25","5.42","19","5.32","0.08","-1.75","2","0","0","1","0","0","0","0","0","-0.05","-0.34","8","-18","-22","0","0","0","0","0","上櫃數位雲端","電商平台","成衣,成衣銷售/零售,Internet應用與服務,電商平台",台灣服飾電商業者
1114	,"5324.TW","士開","12.15","0.83","372","12.05","0.83","1.65","27","22.64","0.05","-0.23","5","0","0","0","1","0","0","0","0","0.15","-0.28","-2","-6","-29","0","0","0","0.2","0","上櫃建材營造","營建","營建,地產,旅宿／餐飲,飯店",仰德集團旗下之建設、飯店業者
1115	,"5328.TW","華容","51.2","9.99","37318","46.55","9.99","7.2","80","17.27","12.08","-0.01","6","0","0","0","1","0","0","1","0.22","6.1","-1.32","-2","23","15","0","0.2","0.2","1.08","0","上櫃電子零組件","塑膠薄膜電容","被動元件,塑膠薄膜電容",台灣塑膠膜電容器供應商
1116	,"5340.TW","建榮","88.5","0.11","1993","88.4","0.11","4.58","172","19.49","2.34","0.45","10","53","19","0","0","0","0","0","0","0.5","-2.76","3","25","20","0","0.9","0.9","0","0.41","上櫃電子零組件","玻纖布","玻纖布,印刷電路板相關",台灣電子領域玻纖布製造廠並跨足工業用領域
1117	,"5344.TW","立衛","15.6","-0.64","95","15.7","-0.64","2.22","12","7.94","0.01","-0.06","9","0","0","0","0","0","0","0","0","0","-0.5","-1","6","18","0","-0","0","0","0.12","上櫃半導體","IC測試","IC測試,IC封裝測試",威盛轉投資之邏輯IC及CPU測試廠商
1118	,"5345.TW","馥鴻","30.65","-5.26","158","32.35","-5.26","9.37","12","3.78","0.04","-0.03","7","0","0","0","1","0","0","0","0","-0.63","2.6","44","1506","511","0","-0","0","1.08","0","上櫃其他","工業用電池","工業用電池,電池,電氣開關設備,電力設備",全方位電源整合控制系統製造商
1119	,"5347.TW","世界","171.5","-1.72","20600","174.5","-1.72","3.54","3259","187.96","48.07","0.89","8","44","18","0","1","0","0","0","0","-0.16","-1.53","5","19","8","5.8","46.9","52.7","0.68","0","上櫃半導體","晶圓代工","晶圓代工,IC製造",台積電轉投資之晶圓代工廠
1120	,"5348.TW","正能量智能","16.6","-0.3","5","16.65","-0.3","6.99","2","1.48","0","-1.39","8","0","0","0","1","0","0","0","0","0","0.06","2","54","33","0","0","0","0.22","0","上櫃運動休閒","智慧手錶","網通設備,衛星導航,穿戴式裝置,智慧手錶",主要從事GPS智慧手錶、模組與軌跡紀錄器
1121	,"5351.TW","鈺創","90.6","0","41764","90.6","0","5.07","298","32.85","26.86","2.36","14","13","108","0","1","0","0","0","0","-2.33","1.74","25","605","411","0","1.4","1.4","0.61","0","上櫃半導體","DRAM記憶體IC","DRAM記憶體IC,SRAM記憶體IC,IC設計,高速傳輸介面IC",台灣利基型記憶體IC設計廠商
1122	,"5353.TW","台林","31.3","-2.64","192","32.15","-2.64","2.33","24","7.58","0.06","0.23","7","21","33","0","1","0","0","0","0","0.02","-1.78","38","34","7","0","0","0","0.46","0","上櫃通信網路","網通設備","車用電子,用戶端設備,網通設備,半導體製程設備,設備儀器商,工業電腦",有線、無線寬頻網路、工業電腦製造商
1123	,"5355.TW","佳總","7","-0.28","99","7.02","-0.28","7.28","12","16.61","0.01","-0.3","5","0","0","0","1","0","0","0","0","0.25","0.03","20","53","11","0","-0","0","0.17","0","上櫃電子零組件","印刷電路板","印刷電路板,印刷電路板相關",多層電路板供應商
1124	,"5356.TW","協益","27.95","-0.89","137","28.2","-0.89","1.25","29","10.3","0.08","-0.23","5","95","5","0","1","0","0","0","0","0","0.01","11","40","0","0","0","0","0.18","0","上櫃電腦及週邊設備","週邊產品","其他電子零件,電子零件元件,週邊產品",經營電腦週邊及電子零組件之廠商
1125	,"5364.TW","力麗店","8.65","-0.69","21","8.71","-0.69","3.65","6","6.38","0.01","-0.3","6","0","0","0","0","0","0","0","0","0.63","-0.09","2","-77","-42","0","0","0","0","0.11","上櫃觀光餐旅","飯店","消費用電池,電池,太陽能,太陽能電池,旅宿／餐飲,飯店",以力麗哲園為品牌之飯店經營業者
1126	,"5371.TW","中光電","67.8","-2.02","2505","69.2","-2.02","1.76","271","39.1","1.16","-0.83","7","0","0","0","0","0","0","0","0","-0.67","0.1","2","6","11","0","0.1","0.1","0","0.15","上櫃光電","背光模組","面板零組件,背光模組,顯示器,投影機",背光模組及投影機製造大廠
1127	,"5381.TW","光譜","28.15","-0.88","2137","28.4","-0.88","3.57","59","20.78","0.77","0.27","4","24","17","0","0","0","0","0","0","1.08","2.63","-48","39","-15","0","-0.1","-0.1","0","0","上櫃電機機械","變電設備","PCB材料,印刷電路板相關,變電設備,電力設備",主要從事配電變壓器業務
1128	,"5386.TW","青雲","499","0.91","1012","494.5","0.91","3.6","178","3.61","5.24","25.82","10","3","333","0","1","0","0","0","0","0.12","2.91","-4","413","511","0","-1.2","-1.2","1.43","0","上櫃電腦及週邊設備","電腦通路商","電腦通路商,電子通路",高階伺服器記憶體模組及板卡的代理商
1129	,"5388.TW","中磊","84.2","-2.66","2477","86.5","-2.66","2.58","263","30.43","2.05","2.88","5","16","31","1","1","0","0","0","0","0.09","-0.38","-6","70","55","-0","0.6","0.6","0.3","0","上市通信網路","接取設備","無線網路設備系統(WLAN),網通設備,接取設備,區域網路",台灣寬頻及電信設備代工大廠
1130	,"5392.TW","能率","43.9","-2.23","9361","44.9","-2.23","6.64","79","17.66","3.08","-0.49","5","0","0","0","1","0","0","0","0","-0.06","-0.56","-6","4","3","0","0","0","0.42","0","上櫃光電","其他電子零件","汽機車零組件,控股公司,其他電子零件,電子零件元件,塑膠射出,機械零組件",3C、手工具機、汽車等應用之零組件廠
1131	,"5398.TW","慕康生醫","18.15","0.83","131","18","0.83","2.27","9","4.95","0.01","-0.57","7","0","0","0","0","0","0","0","0","-0.02","0.12","1","-50","-26","0","-0","0","0","0.14","上櫃其他","醫藥流通","生物科技,醫療器材通路,醫療服務,食品生技,醫藥流通",醫藥生技通路商，並推出保健食品及跨入健檢業務
1132	,"5403.TW","中菲","94.8","0.21","116","94.6","0.21","1.49","74","7.82","0.09","1.25","5","17","29","0","1","0","0","0","0","0.55","-0.7","5","11","-5","0","0","0","0.13","0","上櫃資訊服務","系統整合","系統整合,軟體業",金融與物流業系統整合、軟體服務之廠商
1133	,"5410.TW","國眾","46.2","-3.75","3101","48","-3.75","6.79","44","9.23","2.63","2.53","11","8","138","0","1","1","0","1","0.23","3.16","-0.73","28","199","60","0","0.9","0.9","0.67","0","上櫃資訊服務","系統整合","傳產其他,金融機具,系統整合,軟體業,企業資源規劃",大眾控轉投資系統整合廠
1134	,"5425.TW","台半","98.3","-2.67","18735","101","-2.67","7.52","266","26.35","41.28","1.59","8","21","38","0","1","0","0","0","0","-1.1","0.16","8","12","1","1.2","-5.5","-4.3","1.42","0","上櫃半導體","二極體","分離式元件,二極體,週邊產品,印表機",台灣整流二極體大廠
1135	,"5426.TW","振發","37.55","5.48","2726","35.6","5.48","8.02","51","14.38","1.04","-0.11","11","41","27","0","1","0","0","0","0","-1.28","7.43","-27","7","9","0","0.1","0.1","1.06","0","上櫃電腦及週邊設備","機殼","機殼,連接器,電子零件元件",台灣PC外殼生產商
1136	,"5432.TW","新門","141.5","-2.41","342","145","-2.41","7.41","30","2.07","0.47","0.26","8","135","6","0","1","0","0","0","0","0","1","129","-20","-5","0","-0","0","0.21","0.21","上櫃綠能環保","PV Inverter","面板業,LCM,太陽能,PV Inverter",所羅門子公司，液晶顯示模組與太陽能系統組件廠
1137	,"5434.TW","崇越","470.5","0.53","1034","468","0.53","2.9","900","19.39","3.66","5.86","10","22","45","1","1","0","0","0","0","-0.6","-0.57","-3","19","18","-1.3","5.2","3.9","0.63","0","上市電子通路","半導體材料通路商","半導體材料通路商,電子通路,營造工程,環保工程",日本信越晶圓產品在台代理商
1138	,"5438.TW","東友","19","-0.78","218","19.15","-0.78","1.87","22","11.25","0.02","-0.47","4","0","0","0","0","0","0","0","0","0","-0.1","-16","-57","-50","0","0","0","0","0.14","上櫃電腦及週邊設備","事務機器","電子其他,掃瞄器,事務機器,週邊產品,3D印表機",為Konica Minolta代工多功能事務機
1139	,"5439.TW","高技","322.5","-2.86","2390","332","-2.86","3.06","309","9.3","8.84","2.75","8","27","30","1","0","0","0","0","0","-0.68","-1.75","5","58","60","-10.5","1.7","-8.8","0","0.24","上櫃電子零組件","印刷電路板","印刷電路板,印刷電路板相關",生產少量多樣高層數利基型PCB為主
1140	,"5443.TW","均豪","104","-0.95","1384","105","-0.95","2.45","173","16.47","1.49","-0.1","6","51","12","0","0","0","0","0","0","-0.23","-0.35","-39","-44","5","0","0","0","0","0.4","上櫃半導體","半導體製程設備","半導體製程設備,IC檢測設備,設備儀器商,面板設備,封測用設備",台灣面板及晶圓檢測設備供應商
1141	,"5450.TW","南良","14.3","-4.67","206","15","-4.67","3.92","18","12.24","0.05","0.23","6","57","11","1","1","0","0","0","0","-0.01","0.57","2","21","6","0","-0","0","0.26","0","上櫃其他","紡織中游","紡織中游",主要經營特殊紡織品、高彈性發泡材料及電源供應器
1142	,"5452.TW","佶優","33.9","1.35","1744","33.45","1.35","2.79","50","14.88","0.66","0.11","5","145","3","0","0","0","0","0","0","-1.79","1.04","-7","6","-9","0","0.3","0.3","0","0.24","上櫃其他電子","電子元件代理商","ABS,塑化原料,電子元件代理商,電子通路,半導體化學品",全球塑膠粒及PCR環保塑膠原料整合平台商
1143	,"5455.TW","昇益","26.9","0","2","26.9","0","3.15","18","6.55","0","-2.47","4","0","0","0","1","1","0","0","0","0","-0.26","-26","-99","-100","0","0","0","0.23","0","上櫃建材營造","營建","營建,地產",從事不動產開發興建及不動產租賃業務
1144	,"5457.TW","宣德","38.45","-1.66","11286","39.1","-1.66","3.94","77","19.65","2.17","-1.3","6","0","0","1","1","0","0","0","0","0.1","-0.5","-10","4","-3","0","0","0","0.41","0","上櫃電子零組件","連接器","連接器,電子零件元件,連接線材,電子製造服務,電腦系統業",台灣知名NB連接器及電子代工廠
1145	,"5460.TW","同協","15.45","1.64","115","15.2","1.64","1.68","9","5.88","0.11","-0.05","12","0","0","0","1","0","0","0","0","0.13","-0.01","17","13","14","0","-0","0","0.14","0.14","上櫃電子零組件","模具沖壓","模具沖壓,電子零件元件",專業的連續沖壓模具及零件大廠
1146	,"5464.TW","霖宏","70","-2.1","821","71.5","-2.1","6.55","51","7.11","1.29","-0.79","4","0","0","1","1","0","0","1","1.66","1.17","-1.94","-18","46","29","0","-0.2","-0.2","2.35","0","上櫃電子零組件","印刷電路板","印刷電路板,印刷電路板相關",LCD TV,印表機等消費性PCB廠
1147	,"5465.TW","富驊","26.2","-1.5","118","26.6","-1.5","1.53","39","14.77","0.04","0.06","10","15","67","0","1","0","0","0","0","0","-0.33","-14","-47","-39","0","0","0","0.19","0","上櫃電腦及週邊設備","機殼","電源供應器,機殼,電子零件元件",偉訓轉投資之電腦、伺服器機殼廠
1148	,"5468.TW","凱鈺","26.25","9.83","4590","23.9","9.83","0","14","5.89","0.35","0.11","10","51","20","0","1","1","0","0","0","0.01","-1.44","0","35","50","0","0","0","0.46","0","上櫃半導體","網路通訊IC","電池保護IC,IC設計,網路通訊IC,LED驅動IC,光通訊IC",LED驅動IC及光通訊IC設計公司
1149	,"5469.TW","瀚宇博","85.7","-2.06","5107","87.5","-2.06","6.21","425","48.62","6.39","1.16","8","16","50","0","0","0","0","0","0","-0.26","-0.48","3","4","27","-0","2","2","0","0.18","上市電子零組件","印刷電路板","印刷電路板,印刷電路板相關,電子製造服務,電腦系統業",全球前三大NB板與STB板廠之一
1150	,"5471.TW","松翰","57.5","0.17","16347","57.4","0.17","7.75","96","16.79","5.33","0.52","12","49","24","0","1","1","0","0","0","-0.53","-0.32","-8","27","25","0","2.6","2.6","0.6","0","上市半導體","MCU","DSP,IC設計,消費性IC,MCU,影音IC",為語音及多媒體IC設計專業廠商
1151	,"5474.TW","聰泰","174.5","-0.85","474","176","-0.85","1.71","70","3.98","0.74","0.2","5","119","4","0","1","0","0","0","0","0","-2.63","21","-7","-4","0","-0.2","-0.2","0.61","0","上櫃電腦及週邊設備","視訊轉換相關","視訊轉換相關,消費性電子產品",數位監控、影音串流設備商
